ID_Full	Locus	orig_Locus	ID	Haplotype	type	longest_ATG_ORF_aa	start_gene	genes_spanned	start_nt0	end_nt0	start_KCON_nt0	frame0	end_reason	sequence_bases	noncanonical_bases	alignment_path
HG00731_h1_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10p12.1	HML-2_10p12.1	HG00731	h1	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG00731_h2_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10p12.1	HML-2_10p12.1	HG00731	h2	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG00732_h1_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10p12.1	HML-2_10p12.1	HG00732	h1	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG00732_h2_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10p12.1	HML-2_10p12.1	HG00732	h2	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG00733_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG00733	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG00733_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG00733	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG00735_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG00735	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG00735_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG00735	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG00738_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG00738	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG00738_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG00738	pat	type1	1287	pol	pol-env	4126	7987	4130	1	stop_codon	9177	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG00741_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG00741	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG00741_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG00741	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG00864_h1_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10p12.1	HML-2_10p12.1	HG00864	h1	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG00864_h2_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10p12.1	HML-2_10p12.1	HG00864	h2	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01071_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01071	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01071_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01071	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01074_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01074	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01074_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01074	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01081_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01081	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01081_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01081	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01099_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01099	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01099_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01099	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01106_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01106	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01106_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01106	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01109_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01109	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01109_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01109	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01114_h1_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10p12.1	HML-2_10p12.1	HG01114	h1	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01114_h2_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10p12.1	HML-2_10p12.1	HG01114	h2	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01123_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01123	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01150_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01150	mat	type1	1286	pol	pol-env	4129	7987	4130	1	stop_codon	9177	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01150_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01150	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01167_hap1_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01167	h1	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01167_hap2_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01167	h2	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01175_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01175	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01175_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01175	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01192_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01192	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01192_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01192	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01243_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01243	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01243_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01243	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01252_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01252	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01252_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01252	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01255_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01255	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01255_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01255	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01258_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01258	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01258_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01258	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01261_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01261	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01261_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01261	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01346_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01346	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01346_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01346	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01352_h1_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10p12.1	HML-2_10p12.1	HG01352	h1	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01352_h2_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10p12.1	HML-2_10p12.1	HG01352	h2	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01358_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01358	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01358_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01358	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01361_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01361	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01361_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01361	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01433_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01433	mat	type1	1287	pol	pol-env	4126	7987	4130	1	stop_codon	9177	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01433_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01433	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01457_h1_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10p12.1	HML-2_10p12.1	HG01457	h1	type1	835	pol	pol-env	5484	7989	5486	0	stop_codon	9179	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01457_h2_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10p12.1	HML-2_10p12.1	HG01457	h2	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01496_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01496	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01496_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01496	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01505_h1_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10p12.1	HML-2_10p12.1	HG01505	h1	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01505_h2_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10p12.1	HML-2_10p12.1	HG01505	h2	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01530_hap1_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01530	h1	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01530_hap2_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01530	h2	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01573_h1_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10p12.1	HML-2_10p12.1	HG01573	h1	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01573_h2_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10p12.1	HML-2_10p12.1	HG01573	h2	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01596_h1_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10p12.1	HML-2_10p12.1	HG01596	h1	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01596_h2_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10p12.1	HML-2_10p12.1	HG01596	h2	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01784_hap1_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01784	h1	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01784_hap2_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01784	h2	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01786_hap1_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01786	h1	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01786_hap2_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01786	h2	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01884_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01884	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01884_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01884	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9175	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01890_h1_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10p12.1	HML-2_10p12.1	HG01890	h1	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01890_h2_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10p12.1	HML-2_10p12.1	HG01890	h2	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01891_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01891	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01928_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01928	mat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
HG01928_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HML-2_10p12.1	HML-2_10p12.1	HG01928	pat	type1	1287	pol	pol-env	4129	7990	4130	1	stop_codon	9180	0	historical_source/cluster/HML2_project/orf_analysis_combined/HML-2_10p12.1/HML-2_10p12.1_all_haplotypes_aligned_type1_KCON.fasta
