ID_Full	Locus	orig_Locus	ID	Haplotype	type	longest_ATG_ORF_aa	start_gene	genes_spanned	start_nt0	end_nt0	start_KCON_nt0	frame0	end_reason	sequence_bases	noncanonical_bases	alignment_path	regional_reach
HG00658_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG00658	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00673_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG00673	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00673_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG00673	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00706_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG00706	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00706_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG00706	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00731_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG00731	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00731_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG00731	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00732_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG00732	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00732_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG00732	h2	type2	519	gag	gag	1217	2774	1489	2	stop_codon	7838	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00733_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG00733	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00733_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG00733	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00735_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG00735	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7842	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00735_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG00735	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00738_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG00738	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00738_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG00738	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00741_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG00741	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00741_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG00741	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00864_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG00864	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG00864_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG00864	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01071_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01071	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01071_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01071	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01074_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01074	mat	type2	519	gag	gag	1217	2774	1489	2	stop_codon	7838	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01074_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01074	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01081_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01081	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01081_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01081	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01099_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01099	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7842	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01099_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01099	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7842	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01106_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01106	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01106_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01106	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01109_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01109	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01109_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01109	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01114_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG01114	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01114_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG01114	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01123_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01123	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01123_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01123	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01150_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01150	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01150_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01150	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01167_hap1_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01167	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01167_hap2_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01167	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7842	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01175_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01175	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01175_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01175	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01192_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01192	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7842	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01192_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01192	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01243_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01243	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01243_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01243	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01252_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01252	mat	type2	519	gag	gag	1217	2774	1489	2	stop_codon	7838	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01252_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01252	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7842	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01255_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01255	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01255_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01255	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01258_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01258	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01258_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01258	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01261_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01261	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01261_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01261	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01346_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01346	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01346_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01346	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01352_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG01352	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01352_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG01352	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01358_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01358	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01358_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01358	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01361_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01361	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7842	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01361_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01361	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01433_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01433	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01433_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01433	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01457_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG01457	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7842	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01457_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG01457	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01496_mat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01496	mat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01496_pat_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01496	pat	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01505_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG01505	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01505_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG01505	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01530_hap1_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01530	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01530_hap2_hprc_r2_v1.0.1_HML-2_10q24.2	HML-2_10q24.2	HML-2_10q24.2	HG01530	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01573_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG01573	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01573_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG01573	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01596_h1_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG01596	h1	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG01596_h2_HML-2_10q24.2_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_10q24.2	HML-2_10q24.2	HG01596	h2	type2	521	gag	gag	1217	2780	1489	2	stop_codon	7843	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_10q24.2/HML-2_10q24.2_all_haplotypes_aligned_type2_KCON.fasta	gag only
