ID_Full	ID	Haplotype	Source_Identifier	orig_Locus	Locus	public_cohort	input_analysis_include	input_analysis_exclusion_reason	verified_biological_family	retained_role	primary_HML2_exclusion_reason	published_locus	publication_source	publication_figure_panel	identity_query_record	identity_query_sha256	sequence_identity	query_coverage	crosswalk_evidence
HG00350_hap2_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00350	h2	HG00350#2#CM094497.1:7983622-7993195	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00358_h1_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG00358	h1	HG00358#1#haplotype1-0000015#0:7942244-7979920	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00358_h2_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG00358	h2	HG00358#2#haplotype2-0000098#0:7952564-7990195	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00408_mat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00408	mat	HG00408#2#JBHDVL010000047.1:7953865-7963430	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00408_pat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00408	pat	HG00408#1#JBHDVK010000058.1:7971538-7981107	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00423_mat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00423	mat	HG00423#2#JBHIIP010000049.1:7976164-7985728	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00423_pat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00423	pat	HG00423#1#JBHIIO010000048.1:7983621-7993194	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00438_mat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00438	mat	HG00438#2#CM089198.1:7979709-7989275	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00438_pat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00438	pat	HG00438#1#CM089180.1:7995024-8004588	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG005_mat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG005	mat	HG005#2#CM099981.1:7960812-7970381	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG005_pat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG005	pat	HG005#1#CM099992.1:7954045-7963609	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00512_h1_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG00512	h1	HG00512#1#haplotype1-0000020#0:7907545-7945182	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00512_h2_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG00512	h2	HG00512#2#haplotype2-0000266#0:7907922-7945538	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00513_h1_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG00513	h1	HG00513#1#haplotype1-0000031#0:7929513-7967152	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00513_h2_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG00513	h2	HG00513#2#haplotype2-0000115#0:7969855-8007486	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00514_h1_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG00514	h1	HG00514#1#haplotype1-0000021#0:30557924-30595564	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00514_h2_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG00514	h2	HG00514#2#haplotype2-0000170#0:29844972-29882589	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00544_mat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00544	mat	HG00544#2#JBHIIN010000040.1:7971029-7980595	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00544_pat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00544	pat	HG00544#1#JBHIIM010000012.1:7951829-7961394	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00558_mat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00558	mat	HG00558#2#JBHIHD010000018.1:7956868-7966433	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00558_pat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00558	pat	HG00558#1#JBHIHC010000064.1:7968164-7977733	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00597_mat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00597	mat	HG00597#2#JBHDUV010000018.1:7965234-7974798	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00597_pat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00597	pat	HG00597#1#JBHDUU010000058.1:7982927-7992491	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00609_mat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00609	mat	HG00609#2#CM086368.1:7974889-7984458	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00609_pat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00609	pat	HG00609#1#JBHDRX010000009.1:7958962-7968534	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00621_mat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00621	mat	HG00621#2#JAHBCC020000032.1:7976360-7985929	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00621_pat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00621	pat	HG00621#1#JAHBCD020000011.1:7970556-7980127	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00639_mat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00639	mat	HG00639#2#JBHIHF010000050.1:7998879-8008443	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00639_pat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00639	pat	HG00639#1#JBHIHE010000013.1:7986578-7996145	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00642_mat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00642	mat	HG00642#2#JBHDSU010000013.1:7941043-7950609	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00642_pat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00642	pat	HG00642#1#JBHDST010000044.1:7970775-7980341	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00658_mat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00658	mat	HG00658#2#JBHIHV010000040.1:7972638-7982202	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00658_pat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00658	pat	HG00658#1#JBHIHU010000007.1:7951001-7960572	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00673_mat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00673	mat	HG00673#2#JAHBBY020000018.1:7960665-7970234	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00673_pat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00673	pat	HG00673#1#JAHBBZ020000047.1:7975769-7985334	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00706_mat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00706	mat	HG00706#2#JBJXWE010000001.1:7967575-7977140	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00706_pat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00706	pat	HG00706#1#JBJXWD010000056.1:8007453-8017018	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00731_h1_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG00731	h1	HG00731#1#haplotype1-0000013#0:7974743-8012408	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00731_h2_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG00731	h2	HG00731#2#haplotype2-0000048#0:7954052-7991718	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00732_h1_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG00732	h1	HG00732#1#haplotype1-0000027#0:74267399-74305041	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00732_h2_HML-2_17p13.1_hg38_graph_hgsvc3-2024-02-23-mc-chm13_DEGRADED_KCON_0	HG00732	h2	HG00732#2#haplotype2-0000106#0:7961723-7999359	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00733_mat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00733	mat	HG00733#2#CM099649.1:7944778-7954350	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
HG00733_pat_hprc_r2_v1.0.1_HML-2_17p13.1_hg38_DEGRADED_KCON_0	HG00733	pat	HG00733#1#CM099636.1:7975476-7985040	HML-2_17p13.1_hg38	HML-2_17p13.1_hg38	1	0	non_HML2_HML11_sequence_identity	HML-11	historical_catalog_comparator	non_HML2_HML11_sequence_identity	17p13.1	https://doi.org/10.1186/1742-4690-8-90	1E	NA24385_h2	cda24157b164406af560e0ff34b01cf3a5b2e850b9940a118ed229c953fb1436	0.9917979002624672	1.0	source_worktree/project/results/acroc_resolved_20260914/phylogeny/fragment_subfamily_resolution.tsv
