alignment	record	candidate_ID_Full	Source_Identifier	physical_locus	source_path	source_fasta_sha256	exact_alignment_projection	source_available	source_alignment_metrics
13p13_carrier_kcon.aln.fa	NA20503_hap2	NA20503_hap2_hprc_r2_v1.0.1_HML-2_13p13	NA20503#2#CM102484.1:3729320-3736586	HML-2_13p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_13p13/NA20503_hap2_hprc_r2_v1.0.1_HML-2_13p13.fa	0a83c2167945d61e8cdd1d2ba01befe6d89b0bbcad8dfd184339a2476b98906a	1	1	"[{""query_start"": 0, ""query_end"": 6058, ""query_bases"": 6058, ""source_start"": 100, ""source_end"": 6167, ""strand"": ""+"", ""cigar"": ""98=2D394=3D289=1D60=1D1303=1D3175=1D739="", ""matching_bases"": 6058, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 9, ""exact"": 1}]"
13p13_carrier_kcon.aln.fa	NA20762_hap1	NA20762_hap1_hprc_r2_v1.0.1_HML-2_13p13	NA20762#1#CM102523.1:2632204-2639423	HML-2_13p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_13p13/NA20762_hap1_hprc_r2_v1.0.1_HML-2_13p13.fa	0b1f74454f435c6e570d1282d8bb7e419afd616ba5f59947d6d053725e3f6545	1	1	"[{""query_start"": 0, ""query_end"": 6011, ""query_bases"": 6011, ""source_start"": 100, ""source_end"": 6120, ""strand"": ""+"", ""cigar"": ""51=2D394=3D289=1D60=1D1303=1D3175=1D739="", ""matching_bases"": 6011, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 9, ""exact"": 1}]"
13p13_carrier_kcon.aln.fa	NA20762_hap2	NA20762_hap2_hprc_r2_v1.0.1_HML-2_13p13	NA20762#2#CM102538.1:2587087-2594306	HML-2_13p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_13p13/NA20762_hap2_hprc_r2_v1.0.1_HML-2_13p13.fa	f79716d0ee164acb5fa2db6712c6555c754e21571b3046e9f1a78703ea42c22d	1	1	"[{""query_start"": 0, ""query_end"": 6011, ""query_bases"": 6011, ""source_start"": 100, ""source_end"": 6120, ""strand"": ""+"", ""cigar"": ""51=2D394=3D289=1D60=1D1303=1D3175=1D739="", ""matching_bases"": 6011, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 9, ""exact"": 1}]"
13p13_carrier_kcon.aln.fa	NA20827_hap2	NA20827_hap2_hprc_r2_v1.0.1_HML-2_13p13	NA20827#2#CM102580.1:2287364-2294630	HML-2_13p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_13p13/NA20827_hap2_hprc_r2_v1.0.1_HML-2_13p13.fa	9b97edb5bb34859a7102bef7d559db917afa8dfe9db745e79d6c9e12bfa32d9f	1	1	"[{""query_start"": 0, ""query_end"": 6058, ""query_bases"": 6058, ""source_start"": 100, ""source_end"": 6167, ""strand"": ""+"", ""cigar"": ""98=2D394=3D289=1D60=1D1303=1D3175=1D739="", ""matching_bases"": 6058, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 9, ""exact"": 1}]"
13p13_carrier_kcon.aln.fa	NA21110_hap2#c1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_13p13_alt1	NA21110#2#CM089688.1:2797890-2805156	HML-2_13p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_13p13/NA21110_hap2_hprc_r2_v1.0.1_HML-2_13p13_alt1.fa	567504e4d7565e2bbfdb0377ebfec39b91bbc0ed4cfdfef144a63d54c8d2e5a9	1	1	"[{""query_start"": 0, ""query_end"": 6058, ""query_bases"": 6058, ""source_start"": 100, ""source_end"": 6167, ""strand"": ""+"", ""cigar"": ""98=2D394=3D289=1D60=1D1303=1D3175=1D739="", ""matching_bases"": 6058, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 9, ""exact"": 1}]"
13p13_carrier_kcon.aln.fa	NA21110_hap2#c1	NA21110_hap2_hprc_r2_v1.0.1_HML-2_13p13_alt2	NA21110#2#JBHIJJ010000043.1:3869499-3876762	HML-2_13p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_13p13/NA21110_hap2_hprc_r2_v1.0.1_HML-2_13p13_alt2.fa	f6e7a96fee727179b9d9dab74bd8d9c5284bbf5c0843c465ae8458501afce89f	0	1	"[{""query_start"": 0, ""query_end"": 6058, ""query_bases"": 6058, ""source_start"": 100, ""source_end"": 6164, ""strand"": ""+"", ""cigar"": ""98=2D213=1X146=1X33=2X6=1X48=1X207=1X23=1D60=1D37=1X463=1X484=1X102=1X213=1D69=1X65=1X167=1X6=1X10=1X362=1X27=1X26=1X2=1X9=1X5=1X204=1X82=1X107=1X46=1X19=1X212=1X185=1X172=1X247=1X228=1X55=1X123=1X278=1X123=1X58=1X35=1X202=1X23=1D58=1X66=1X1=1X7=1X44=1X50=1X1=1X13=1X47=2X41=1X44=1X178=1X149=1X26="", ""matching_bases"": 6005, ""mismatching_bases"": 53, ""query_inserted_bases"": 0, ""omitted_source_bases"": 6, ""exact"": 0}]"
13p13_carrier_kcon.aln.fa	HG00171_h1	HG00171_h1_HML-2_13p13_graph_hgsvc3-2024-02-23-mc-chm13	HG00171#1#haplotype1-0000029#0:2548564-2582235	HML-2_15p13b			0	0	[]
13p13_carrier_kcon.aln.fa	HG02587_h2	HG02587_h2_HML-2_13p13_graph_hgsvc3-2024-02-23-mc-chm13	HG02587#2#haplotype2-0000062#0:390859-430109	HML-2_15p13b			0	0	[]
13p13_carrier_kcon.aln.fa	NA12329_h1	NA12329_h1_HML-2_13p13_graph_hgsvc3-2024-02-23-mc-chm13	NA12329#1#haplotype1-0000033#0:139683-176100	HML-2_13p13			0	0	[]
14q32.33_carrier_kcon.aln.fa	NA18879_hap1#c2	NA18879_hap1_hprc_r2_v1.0.1_HML-2_14q32.33_alt2	NA18879#1#CM099721.1:100827690-100831692	HML-2_14q32.33			0	0	[]
14q32.33_carrier_kcon.aln.fa	NA19338_hap1#c1	NA19338_hap1_hprc_r2_v1.0.1_HML-2_14q32.33_alt1	NA19338#1#CM087766.1:102597489-102601495	HML-2_14q32.33			0	0	[]
14q32.33_carrier_kcon.aln.fa	NA21102_hap2#c1	NA21102_hap2_hprc_r2_v1.0.1_HML-2_14q32.33_alt1	NA21102#2#CM094452.1:97941942-97945948	HML-2_14q32.33			0	0	[]
15p13a_carrier_kcon.aln.fa	HG00099_hap2#c1	HG00099_hap2_hprc_r2_v1.0.1_HML-2_15p13a_alt1	HG00099#2#CM087372.1:21108-28780	HML-2_15p13a	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG00099_hap2_hprc_r2_v1.0.1_HML-2_15p13a_alt1.fa	67dbc8eb451927da0cb1b0fc413622248c52b7efc576cb42d574f65f278512f4	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6573, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D308=206D3024=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 265, ""exact"": 1}]"
15p13a_carrier_kcon.aln.fa	HG00099_hap2#c1	HG00099_hap2_hprc_r2_v1.0.1_HML-2_15p13a_alt2	HG00099#2#JBHDWP010000064.1:15813-23473	HML-2_15p13a	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG00099_hap2_hprc_r2_v1.0.1_HML-2_15p13a_alt2.fa	9108fc949177e9674bd8aa67968f487c0cacffebd4182c8ea9384098bc598849	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6561, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D13=1X158=7D71=1D37=1X48=1X30=1D30=1D4=1X303=194D247=1X442=1X786=1X89=1X318=1X813=1X52=1X270=1D1275=1X220=1X293=13D156=1D105=1X67=1X30=1X9=1X12=1X21="", ""matching_bases"": 6190, ""mismatching_bases"": 18, ""query_inserted_bases"": 0, ""omitted_source_bases"": 253, ""exact"": 0}]"
15p13a_carrier_kcon.aln.fa	HG00323_hap2#c1	HG00323_hap2_hprc_r2_v1.0.1_HML-2_15p13a_alt1	HG00323#2#CM087341.1:14351-22019	HML-2_15p13a	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG00323_hap2_hprc_r2_v1.0.1_HML-2_15p13a_alt1.fa	168ab7fc1d156798e246b44adc69cf43c0615cb4f068e0ddc481cf698068b113	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D26=23D174=7D71=1D117=1D30=1D308=202D3024=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 1}]"
15p13a_carrier_kcon.aln.fa	HG00323_hap2#c1	HG00323_hap2_hprc_r2_v1.0.1_HML-2_15p13a_alt2	HG00323#2#JBHDWN010000081.1:20297-27951	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG00323_hap2_hprc_r2_v1.0.1_HML-2_15p13a_alt2.fa	284730cf6afe1e6e68c02e005038574f4e131ee5300f54ec871f09754653627b	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6555, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D18=1X7=23D15=1X22=1X135=7D71=1D37=1X48=1X28=1D1=1X30=1D4=1X303=202D146=1X543=1X876=1X318=1X265=1X871=1D1275=1X513=1I156=1D249="", ""matching_bases"": 6194, ""mismatching_bases"": 13, ""query_inserted_bases"": 1, ""omitted_source_bases"": 248, ""exact"": 0}]"
15p13a_carrier_kcon.aln.fa	HG00423_pat#c2	HG00423_pat_hprc_r2_v1.0.1_HML-2_15p13a_alt1	HG00423#1#JBHIIO010000016.1:14018-21686	HML-2_15p13a	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG00423_pat_hprc_r2_v1.0.1_HML-2_15p13a_alt1.fa	4d4aa6a4f11e6362d1e50e20c07f9cffbf4976e8c865fea1826b70359959dc6c	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""29=1X83=1X82=2X5=2D12=1D48=8D18=1X7=23D1=1X1=1X2=1X31=1X135=7D71=1D115=1X1=1D30=1D26=1X281=202D130=1X128=1X40=1X569=1X500=1X59=1X9=1X35=1X84=1X49=1X157=1X248=1X1004=1D406=1X477=1X29=1X360=1X514=13D156=1D227=1X21="", ""matching_bases"": 6180, ""mismatching_bases"": 28, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 0}]"
15p13a_carrier_kcon.aln.fa	HG00558_pat#c1	HG00558_pat_hprc_r2_v1.0.1_HML-2_15p13a_alt1	HG00558#1#CM088501.1:20782-28454	HML-2_15p13a	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG00558_pat_hprc_r2_v1.0.1_HML-2_15p13a_alt1.fa	4745999b62c01f33d80d867705bc5803c28bc32a75a0a449c298ddc88690a192	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6573, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D26=23D174=7D71=1D117=1D30=1D308=206D3024=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 265, ""exact"": 1}]"
15p13a_carrier_kcon.aln.fa	HG00558_pat#c1	HG00558_pat_hprc_r2_v1.0.1_HML-2_15p13a_alt2	HG00558#1#JBHIHC010000063.1:15642-23310	HML-2_15p13a	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG00558_pat_hprc_r2_v1.0.1_HML-2_15p13a_alt2.fa	edf3277fea0a5f24f60c35cbc278440cce58c32e79ef781378f5e08a5c16f7e9	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D26=23D174=7D71=1D117=1D30=1D308=202D2748=1X275=1D1790=13D156=1D249="", ""matching_bases"": 6207, ""mismatching_bases"": 1, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 0}]"
15p13a_carrier_kcon.aln.fa	HG00558_pat#c1	HG00558_pat_hprc_r2_v1.0.1_HML-2_15p13a_alt3	HG00558#1#JBHIHC010000066.1:10452-18128	HML-2_15p13a	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG00558_pat_hprc_r2_v1.0.1_HML-2_15p13a_alt3.fa	b2fcc950d50750dccb14db40e546af5a2eb61d8c8422292bee8fceb003d10657	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6577, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D26=23D174=7D71=1D117=1D30=1D308=210D2748=1X275=1D1790=13D156=1D249="", ""matching_bases"": 6207, ""mismatching_bases"": 1, ""query_inserted_bases"": 0, ""omitted_source_bases"": 269, ""exact"": 0}]"
15p13a_carrier_kcon.aln.fa	HG00642_mat	HG00642_mat_hprc_r2_v1.0.1_HML-2_15p13a	HG00642#2#CM086629.1:15350-23018	HML-2_15p13a	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG00642_mat_hprc_r2_v1.0.1_HML-2_15p13a.fa	76806a89893de33ff6d695f62711a9ffb168d4fe3ae1eb03a7e7963e2b943a9b	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D308=202D3024=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 1}]"
15p13a_carrier_kcon.aln.fa	HG00658_mat#c1	HG00658_mat_hprc_r2_v1.0.1_HML-2_15p13a_alt1	HG00658#2#CM088805.1:25272-32940	HML-2_15p13a	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG00658_mat_hprc_r2_v1.0.1_HML-2_15p13a_alt1.fa	57e32c8dbe9b958c474bb93bdeb7f8aab3e2ff2c96f126fa38673fbfc3331ea7	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D308=202D3024=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 1}]"
15p13a_carrier_kcon.aln.fa	HG00658_mat#c1	HG00658_mat_hprc_r2_v1.0.1_HML-2_15p13a_alt2	HG00658#2#JBHIHV010000019.1:12103-19779	HML-2_15p13a	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG00658_mat_hprc_r2_v1.0.1_HML-2_15p13a_alt2.fa	37cea1b5ccda4f3b930ab3650211d9fd06f63918b101cb90a288ec560661dbaf	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6577, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D18=1X7=23D1=1X36=1X72=1X62=7D71=1D1X114=1X1=1D30=1D308=210D1024=1X406=1X118=1X219=1X714=1X538=1D406=1X507=1X360=1X163=1X66=1X283=13D156=1D249="", ""matching_bases"": 6192, ""mismatching_bases"": 16, ""query_inserted_bases"": 0, ""omitted_source_bases"": 269, ""exact"": 0}]"
15p13a_carrier_kcon.aln.fa	HG00658_mat#c1	HG00658_mat_hprc_r2_v1.0.1_HML-2_15p13a_alt3	HG00658#2#JBHIHV010000041.1:11147-18819	HML-2_15p13a	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG00658_mat_hprc_r2_v1.0.1_HML-2_15p13a_alt3.fa	5cfac329007a2c40414c46a6f04a76e43997a1e6bd5996c86f30f41476db1e09	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6573, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D18=1X7=23D1=1X36=1X72=1X62=7D71=1D1X114=1X1=1D30=1D308=206D1024=1X406=1X118=1X219=1X714=1X538=1D406=1X507=1X360=1X163=1X66=1X283=13D156=1D249="", ""matching_bases"": 6192, ""mismatching_bases"": 16, ""query_inserted_bases"": 0, ""omitted_source_bases"": 265, ""exact"": 0}]"
15p13a_carrier_kcon.aln.fa	HG00673_pat#c2	HG00673_pat_hprc_r2_v1.0.1_HML-2_15p13a_alt1	HG00673#1#JAHBBZ020000064.1:25591-33259	HML-2_15p13a	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG00673_pat_hprc_r2_v1.0.1_HML-2_15p13a_alt1.fa	16033bb916e08c9950ffbc0d74bdb131f23f8096a1b6ec225cc6ddfd2373e5a2	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""29=1X83=1X89=2D12=1D48=8D28=23D1=1X2=1X31=1X135=7D71=1D115=1X1=1D30=1D26=1X281=202D130=1X128=1X40=1X569=1X500=1X59=1X9=1X35=1X84=1X49=1X157=1X248=1X1004=1D406=1X477=1X29=1X360=1X514=13D156=1D227=1X21="", ""matching_bases"": 6184, ""mismatching_bases"": 24, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 0}]"
15p13a_carrier_kcon.aln.fa	HG00738_pat#c1	HG00738_pat_hprc_r2_v1.0.1_HML-2_15p13a_alt1	HG00738#1#CM086652.1:21462-29138	HML-2_15p13a	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG00738_pat_hprc_r2_v1.0.1_HML-2_15p13a_alt1.fa	db5ce71cbd6f4221de67e14ffb16c6d370e18d101675acb39f444b6fa3bb931f	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6577, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D26=23D174=7D71=1D117=1D30=1D308=210D3024=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 269, ""exact"": 1}]"
15p13a_carrier_kcon.aln.fa	HG00738_pat#c1	HG00738_pat_hprc_r2_v1.0.1_HML-2_15p13a_alt2	HG00738#1#JBHDSX010000014.1:4717-12385	HML-2_15p13a	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG00738_pat_hprc_r2_v1.0.1_HML-2_15p13a_alt2.fa	2ad467a3bfa28a84dacb911067408ca9a8ecc466328d738e2024bb9cdf7d504f	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""175=1X27=2D12=1D48=8D18=1X7=23D15=1X22=1X135=7D71=1D37=1X48=1X28=1D1=1X30=1D4=1X303=202D690=1X740=1X135=1X202=1X115=1X813=1X323=1D1275=1X514=13D156=1D249="", ""matching_bases"": 6193, ""mismatching_bases"": 15, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 0}]"
15p13a_carrier_kcon.aln.fa	HG01123_mat#c1	HG01123_mat_hprc_r2_v1.0.1_HML-2_15p13a_alt1	HG01123#2#CM089108.1:8405-16077	HML-2_15p13a	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG01123_mat_hprc_r2_v1.0.1_HML-2_15p13a_alt1.fa	c97dc5745fa51880196588640daa6f770aaa3c7c5316496a01c36af404d18570	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6573, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D26=23D174=7D71=1D117=1D30=1D308=206D3024=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 265, ""exact"": 1}]"
15p13a_carrier_kcon.aln.fa	HG01123_mat#c1	HG01123_mat_hprc_r2_v1.0.1_HML-2_15p13a_alt2	HG01123#2#CM089109.1:29402-37070	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG01123_mat_hprc_r2_v1.0.1_HML-2_15p13a_alt2.fa	b28c717cb7cc15bdae2b337b8081186c1b0d2f561ed35c551e6c275a2fec4f50	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D18=1X7=23D38=1X135=7D71=1D37=1X48=1X28=1D1=1X30=1D41=1X266=202D1431=1X112=1X225=1X1253=1D406=1X741=1X126=1X460=1X53=13D156=1D249="", ""matching_bases"": 6195, ""mismatching_bases"": 13, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 0}]"
15p13a_carrier_kcon.aln.fa	HG01123_mat#c2	HG01123_mat_hprc_r2_v1.0.1_HML-2_15p13a_alt1	HG01123#2#CM089108.1:8405-16077	HML-2_15p13a	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG01123_mat_hprc_r2_v1.0.1_HML-2_15p13a_alt1.fa	c97dc5745fa51880196588640daa6f770aaa3c7c5316496a01c36af404d18570	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6573, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D18=1X7=23D1=1X36=1X135=7D71=1D37=1X48=1X28=1X1=1D30=1D41=1X266=206D1431=1X112=1X225=1X1253=1D406=1X741=1X126=1X460=1X53=13D156=1D249="", ""matching_bases"": 6194, ""mismatching_bases"": 14, ""query_inserted_bases"": 0, ""omitted_source_bases"": 265, ""exact"": 0}]"
15p13a_carrier_kcon.aln.fa	HG01123_mat#c2	HG01123_mat_hprc_r2_v1.0.1_HML-2_15p13a_alt2	HG01123#2#CM089109.1:29402-37070	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG01123_mat_hprc_r2_v1.0.1_HML-2_15p13a_alt2.fa	b28c717cb7cc15bdae2b337b8081186c1b0d2f561ed35c551e6c275a2fec4f50	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D308=202D3024=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 1}]"
15p13a_carrier_kcon.aln.fa	HG01150_mat#c1	HG01150_mat_hprc_r2_v1.0.1_HML-2_15p13a_alt1	HG01150#2#CM088626.1:23226-30894	HML-2_15p13a	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG01150_mat_hprc_r2_v1.0.1_HML-2_15p13a_alt1.fa	23210ed549e87013965ab005c6bdaa4487378ef0fd5aac4cd47890cffd1bb480	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D308=202D3024=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 1}]"
15p13a_carrier_kcon.aln.fa	HG01150_mat#c1	HG01150_mat_hprc_r2_v1.0.1_HML-2_15p13a_alt2	HG01150#2#JBHIHJ010000039.1:22866-30533	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG01150_mat_hprc_r2_v1.0.1_HML-2_15p13a_alt2.fa	da7bc707de1057c4b540a1fa0429e9fe8c79b452ec1dcfb39c6e59c4c1b38672	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6568, ""strand"": ""+"", ""cigar"": ""29=1X83=1X89=2D12=1D48=8D16=1X11=23D109=1X62=7D71=1D1X116=1D30=1D26=1X281=202D130=1X128=1X40=1X723=1X452=1X72=1X11=1X49=1X563=1X308=1X130=1I299=1X107=1D1275=1X163=1X3=1X52=1X9=1X229=1X53=13D156=1D249="", ""matching_bases"": 6184, ""mismatching_bases"": 23, ""query_inserted_bases"": 1, ""omitted_source_bases"": 261, ""exact"": 0}]"
15p13a_carrier_kcon.aln.fa	HG01167_hap1#c3	HG01167_hap1_hprc_r2_v1.0.1_HML-2_15p13a_alt1	HG01167#1#JBIREP010000060.1:13721-21389	HML-2_15p13a	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG01167_hap1_hprc_r2_v1.0.1_HML-2_15p13a_alt1.fa	2d3524fa29a100a6ba2c2ba9714a805ed43ddd1d3299c2b8e6a6d3bf8cd1f5bd	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""29=1X83=1X89=2D12=1D48=8D16=1X11=23D172=7D71=1D86=1X30=1D30=1D26=1X281=202D130=1X116=1X11=1X40=1X1261=1X49=1X563=1X576=1X162=1X107=1D406=1X507=1X528=1X52=1X239=1X53=13D156=1D105=1X67=1X30=1X9=1X12=1X21="", ""matching_bases"": 6184, ""mismatching_bases"": 24, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 0}]"
15p13a_carrier_kcon.aln.fa	HG01167_hap1#c3	HG01167_hap1_hprc_r2_v1.0.1_HML-2_15p13a_alt2	HG01167#1#JBIREP010000061.1:10792-18464	HML-2_15p13a	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15p13a/HG01167_hap1_hprc_r2_v1.0.1_HML-2_15p13a_alt2.fa	9459cc5e9d62ef07d874efbddd78754bb42239f5d671e4ee6a756ba0aedbe7d5	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6573, ""strand"": ""+"", ""cigar"": ""27=1X175=2D12=1D48=8D28=23D172=7D71=1D86=1X30=1D30=1D69=1X238=206D247=1X365=1X425=1X1185=1X527=1X270=1D406=1X639=1X396=1X191=1X100=1X53=13D156=1D173=1X30=1X9=1X12=1X21="", ""matching_bases"": 6191, ""mismatching_bases"": 17, ""query_inserted_bases"": 0, ""omitted_source_bases"": 265, ""exact"": 0}]"
