region	replicate	focal_tip	nearest_loci	nearest_distance
LTR	134	10q24.2__hap1__n189	11q23.3	0.03252191546713054
LTR	134	4q35.2_hg38__hap1__n61	15p13a	0.0108104150051829
LTR	135	19p12c__hap1__n69	Xq21.33	0.014614781511508147
LTR	135	10q24.2__hap1__n189	3q13.2	0.023897043914807903
LTR	135	4q35.2_hg38__hap1__n61	15p13a	0.003211502550489534
LTR	136	19p12c__hap1__n69	22q11.21	0.010466955205619594
LTR	136	10q24.2__hap1__n189	11q23.3	0.019893929317051605
LTR	136	4q35.2_hg38__hap1__n61	15p13a	0.006760809776604676
LTR	137	19p12c__hap1__n69	8q11.23_new	0.011881612502403306
LTR	137	10q24.2__hap1__n189	3q13.2	0.015451901349697483
LTR	137	4q35.2_hg38__hap1__n61	15p13a	0.00425406087972402
LTR	138	19p12c__hap1__n69	12q14.1	0.01394050739644566
LTR	138	10q24.2__hap1__n189	12q14.1	0.021397763095211016
LTR	138	4q35.2_hg38__hap1__n61	15p13a	0.007459788218217633
LTR	139	19p12c__hap1__n69	8q11.23_new	0.011487581595827282
LTR	139	10q24.2__hap1__n189	5p13.3	0.02160539967316385
LTR	139	4q35.2_hg38__hap1__n61	15p13a	0.008647988180017524
LTR	140	19p12c__hap1__n69	11q22.1	0.007275032018269022
LTR	140	10q24.2__hap1__n189	10p12.1	0.021166569654621874
LTR	140	4q35.2_hg38__hap1__n61	22p13	0.004991348205993951
LTR	141	19p12c__hap1__n69	8q11.23_new	0.013071660873042625
LTR	141	10q24.2__hap1__n189	8q11.23_new	0.028166231466457782
LTR	141	4q35.2_hg38__hap1__n61	15p13a	0.0007926224254038439
LTR	142	19p12c__hap1__n69	12q14.1	0.010032856689040914
LTR	142	10q24.2__hap1__n189	3q13.2	0.02673625394303128
LTR	142	4q35.2_hg38__hap1__n61	15p13a	0.00823384546674788
LTR	143	19p12c__hap1__n69	12q14.1	0.019041906551189543
LTR	143	10q24.2__hap1__n189	3q27.2	0.024379912812030308
LTR	143	4q35.2_hg38__hap1__n61	15p13a	0.006764903692306853
LTR	144	19p12c__hap1__n69	22q11.21	0.012726035521106585
LTR	144	10q24.2__hap1__n189	3q13.2	0.025273890195400103
LTR	144	4q35.2_hg38__hap1__n61	15p13a	0.00856818164965989
LTR	145	19p12c__hap1__n69	12q14.1	0.017673573948948196
LTR	145	10q24.2__hap1__n189	10p12.1	0.025620337554416867
LTR	145	4q35.2_hg38__hap1__n61	15p13a	0.006814309861510992
LTR	146	19p12c__hap1__n69	12q14.1	0.015672570173811896
LTR	146	10q24.2__hap1__n189	11q23.3	0.023001872620814236
LTR	146	4q35.2_hg38__hap1__n61	21p13	0.011252993147249271
LTR	147	19p12c__hap1__n69	11q22.1	0.007577787766817985
LTR	147	10q24.2__hap1__n189	10p12.1	0.025161178420244748
LTR	147	4q35.2_hg38__hap1__n61	21p13	0.0056613913052658005
LTR	148	19p12c__hap1__n69	12q14.1	0.008122684845561392
LTR	148	10q24.2__hap1__n189	3q13.2	0.020033804382149665
LTR	148	4q35.2_hg38__hap1__n61	15p13a	0.0016313213855028152
LTR	149	19p12c__hap1__n69	12q14.1	0.013935291694910933
LTR	149	10q24.2__hap1__n189	11q23.3	0.022025284154216798
LTR	149	4q35.2_hg38__hap1__n61	21p13	0.0043940589899043175
LTR	150	19p12c__hap1__n69	8q11.23_new	0.012987840636109523
LTR	150	10q24.2__hap1__n189	3q13.2	0.020977698215267678
LTR	150	4q35.2_hg38__hap1__n61	21p13	0.01023943212595231
LTR	151	19p12c__hap1__n69	8q11.23_new	0.016376550082762693
LTR	151	10q24.2__hap1__n189	12q14.1	0.030558460408032322
LTR	151	4q35.2_hg38__hap1__n61	15p13a	0.00329012152326337
LTR	152	19p12c__hap1__n69	8p23.1a_hg38	0.014663705601323069
LTR	152	10q24.2__hap1__n189	3q27.2	0.02154100646258223
LTR	152	4q35.2_hg38__hap1__n61	15p13a	0.005489113626894179
LTR	153	19p12c__hap1__n69	8q11.23_new	0.014567610008787793
LTR	153	10q24.2__hap1__n189	11q23.3	0.03459406566543403
LTR	153	4q35.2_hg38__hap1__n61	22p13	0.010989683334782507
LTR	154	19p12c__hap1__n69	3q13.2	0.01523948177507736
LTR	154	10q24.2__hap1__n189	3q27.2	0.025098162718952065
LTR	154	4q35.2_hg38__hap1__n61	15p13a	0.0002908640178856392
LTR	155	19p12c__hap1__n69	12q14.1	0.009606329373092878
LTR	155	10q24.2__hap1__n189	3q13.2	0.021173235517077133
LTR	155	4q35.2_hg38__hap1__n61	15p13a	0.004935892423503979
LTR	156	19p12c__hap1__n69	3q27.2	0.01863769229611632
LTR	156	10q24.2__hap1__n189	3q27.2	0.03314395617016621
LTR	156	4q35.2_hg38__hap1__n61	21p13	0.008144673800360144
LTR	157	19p12c__hap1__n69	8q11.23_new	0.01125192405785534
LTR	157	10q24.2__hap1__n189	8q11.23_new	0.024566939506526518
LTR	157	4q35.2_hg38__hap1__n61	15p13a	0.010014320742935082
LTR	158	19p12c__hap1__n69	11q22.1	0.011641776713393634
LTR	158	10q24.2__hap1__n189	3q27.2	0.02424910596631597
LTR	158	4q35.2_hg38__hap1__n61	22p13	0.0029231243061429435
LTR	159	19p12c__hap1__n69	12q14.1	0.017154419841051486
LTR	159	10q24.2__hap1__n189	12q14.1	0.02542481540734234
LTR	159	4q35.2_hg38__hap1__n61	21p13	0.003932795822352397
LTR	160	19p12c__hap1__n69	12q14.1	0.009737508137539319
LTR	160	10q24.2__hap1__n189	12q14.1	0.03286260488854968
LTR	160	4q35.2_hg38__hap1__n61	15p13a	0.0022297984863031833
LTR	161	19p12c__hap1__n69	8q11.23_new	0.008868980683061158
LTR	161	10q24.2__hap1__n189	3q27.2	0.02693396957873142
LTR	161	4q35.2_hg38__hap1__n61	22p13	0.0071259052988062455
LTR	162	19p12c__hap1__n69	8q11.23_new	0.011948870350590949
LTR	162	10q24.2__hap1__n189	3q27.2	0.022902004797478774
LTR	162	4q35.2_hg38__hap1__n61	22p13	0.007299029061890228
LTR	163	19p12c__hap1__n69	11q22.1	0.007357275681236444
LTR	163	10q24.2__hap1__n189	22q11.21	0.023165470048949824
LTR	163	4q35.2_hg38__hap1__n61	15p13a	0.0015606717497576028
LTR	164	19p12c__hap1__n69	8q11.23_new	0.009658825620448225
LTR	164	10q24.2__hap1__n189	11q23.3	0.02442198450058275
LTR	164	4q35.2_hg38__hap1__n61	15p13a	0.005842377569783355
LTR	165	19p12c__hap1__n69	12q14.1	0.023890364604752922
LTR	165	10q24.2__hap1__n189	12q14.1	0.028189501332703804
LTR	165	4q35.2_hg38__hap1__n61	15p13a	0.008021863818171618
LTR	166	19p12c__hap1__n69	8q11.23_new	0.01615221266159881
LTR	166	10q24.2__hap1__n189	8q11.23_new	0.031034648296342008
LTR	166	4q35.2_hg38__hap1__n61	15p13a	0.001650164951570332
LTR	167	19p12c__hap1__n69	8q11.23_new	0.014735737540422967
LTR	167	10q24.2__hap1__n189	11q23.3	0.026930164295385688
LTR	167	4q35.2_hg38__hap1__n61	22p13	0.006544883728854339
LTR	168	19p12c__hap1__n69	12q14.1	0.00973822599090875
LTR	168	10q24.2__hap1__n189	12q14.1	0.02864158946640905
LTR	168	4q35.2_hg38__hap1__n61	15p13a	0.0051282052882015705
LTR	169	19p12c__hap1__n69	11q22.1	0.016323136418948937
LTR	169	10q24.2__hap1__n189	8q11.23_new	0.02677505980731861
LTR	169	4q35.2_hg38__hap1__n61	15p13a	0.0055634116391669736
LTR	170	19p12c__hap1__n69	8q11.23_new	0.017713848303576186
LTR	170	10q24.2__hap1__n189	8q11.23_new	0.0285433907818565
LTR	170	4q35.2_hg38__hap1__n61	15p13a	0.006040705666189486
LTR	171	19p12c__hap1__n69	10p12.1	0.011132010955568967
LTR	171	10q24.2__hap1__n189	10p12.1	0.02575260450808582
LTR	171	4q35.2_hg38__hap1__n61	15p13a	0.00650406489148736
LTR	172	19p12c__hap1__n69	8q11.23_new	0.011947481496701395
LTR	172	10q24.2__hap1__n189	10p12.1	0.020512308513128588
LTR	172	4q35.2_hg38__hap1__n61	15p13a	0.00561091328406306
LTR	173	19p12c__hap1__n69	8q11.23_new	0.01573213996403684
LTR	173	10q24.2__hap1__n189	8q11.23_new	0.02292748158052343
LTR	173	4q35.2_hg38__hap1__n61	15p13a	0.003795573237814681
LTR	174	19p12c__hap1__n69	3q13.2	0.013986646413618678
LTR	174	10q24.2__hap1__n189	3q13.2	0.028937165610083707
LTR	174	4q35.2_hg38__hap1__n61	21p13	0.007003743899767323
LTR	175	19p12c__hap1__n69	10p12.1	0.015236359614122341
LTR	175	10q24.2__hap1__n189	19p12c	0.02841928884751487
LTR	175	4q35.2_hg38__hap1__n61	15p13a	0.001703577465377748
LTR	176	19p12c__hap1__n69	12q14.1	0.010772168382128333
LTR	176	10q24.2__hap1__n189	12q14.1	0.02461536711233803
LTR	176	4q35.2_hg38__hap1__n61	15p13a	0.004525662639712991
LTR	177	19p12c__hap1__n69	3q27.2	0.01418009359173723
LTR	177	10q24.2__hap1__n189	3q27.2	0.024702965825046604
LTR	177	4q35.2_hg38__hap1__n61	22p13	0.009433330861235864
LTR	178	19p12c__hap1__n69	8q11.23_new	0.015057330018472702
LTR	178	10q24.2__hap1__n189	11q23.3	0.022342293441615736
LTR	178	4q35.2_hg38__hap1__n61	15p13a	0.010325987297744019
LTR	179	19p12c__hap1__n69	11q22.1	0.014344846522587886
LTR	179	10q24.2__hap1__n189	3q13.2	0.019164810342507495
LTR	179	4q35.2_hg38__hap1__n61	15p13a	0.007636040318168447
LTR	180	19p12c__hap1__n69	3q27.2	0.018412076920461377
LTR	180	10q24.2__hap1__n189	3q27.2	0.02780681469951626
LTR	180	4q35.2_hg38__hap1__n61	15p13a	0.009212262386106368
LTR	181	19p12c__hap1__n69	8q11.23_new	0.006394710415549418
LTR	181	10q24.2__hap1__n189	3q27.2	0.018991585187206655
LTR	181	4q35.2_hg38__hap1__n61	21p13	0.01347041002009064
LTR	182	19p12c__hap1__n69	12q14.1	0.010148711290420118
LTR	182	10q24.2__hap1__n189	11q23.3	0.023049680265860753
LTR	182	4q35.2_hg38__hap1__n61	22p13	0.0032938784133875743
LTR	183	19p12c__hap1__n69	8q11.23_new	0.014168794698327505
LTR	183	10q24.2__hap1__n189	3q13.2	0.03126986633081183
LTR	183	4q35.2_hg38__hap1__n61	15p13a	0.006019694408358797
LTR	184	19p12c__hap1__n69	8q11.23_new	0.018705361237714636
LTR	184	10q24.2__hap1__n189	8q11.23_new	0.028991408451042002
LTR	184	4q35.2_hg38__hap1__n61	21p13	0.018204593902416202
LTR	185	19p12c__hap1__n69	11q22.1	0.0089582424779092
LTR	185	10q24.2__hap1__n189	19q12	0.02885963105448296
LTR	185	4q35.2_hg38__hap1__n61	22p13	0.0041523472956704055
LTR	186	19p12c__hap1__n69	3q13.2	0.014675471644340157
LTR	186	10q24.2__hap1__n189	3q13.2	0.029163446753172746
LTR	186	4q35.2_hg38__hap1__n61	15p13a	0.006410256493836641
LTR	187	19p12c__hap1__n69	8q11.23_new	0.00869840210689364
LTR	187	10q24.2__hap1__n189	11q23.3	0.022272912785210805
LTR	187	4q35.2_hg38__hap1__n61	22p13	0.011908742773513711
LTR	188	19p12c__hap1__n69	12q14.1	0.014268336351604224
LTR	188	10q24.2__hap1__n189	3q13.2	0.016105357495649474
LTR	188	4q35.2_hg38__hap1__n61	15p13a	0.005531034314823088
LTR	189	19p12c__hap1__n69	12q14.1	0.013606991495994926
LTR	189	10q24.2__hap1__n189	12q14.1	0.02542524035110372
LTR	189	4q35.2_hg38__hap1__n61	15p13a	0.00468327055116248
LTR	190	19p12c__hap1__n69	3q13.2	0.012956856820827492
LTR	190	10q24.2__hap1__n189	10p12.1	0.0184496891323842
LTR	190	4q35.2_hg38__hap1__n61	15p13a	0.001700680237263441
LTR	191	19p12c__hap1__n69	7p22.1	0.017536703971971223
LTR	191	10q24.2__hap1__n189	12q14.1	0.023938064287483053
LTR	191	4q35.2_hg38__hap1__n61	21p13	0.002964829022044757
LTR	192	19p12c__hap1__n69	22q11.21	0.014371286991893387
LTR	192	10q24.2__hap1__n189	3q27.2	0.032252675636496836
LTR	192	4q35.2_hg38__hap1__n61	15p13a	0.0066080265338174515
LTR	193	19p12c__hap1__n69	22q11.21	0.012823074192025202
LTR	193	10q24.2__hap1__n189	3q13.2	0.02851286578221262
LTR	193	4q35.2_hg38__hap1__n61	22p13	0.003435971291360654
LTR	194	19p12c__hap1__n69	8q11.23_new	0.005315097857360879
LTR	194	10q24.2__hap1__n189	11q23.3	0.020816901004609843
LTR	194	4q35.2_hg38__hap1__n61	15p13a	0.003330517247261841
LTR	195	19p12c__hap1__n69	8q11.23_new	0.008654817233432605
LTR	195	10q24.2__hap1__n189	3q27.2	0.025529795116940097
LTR	195	4q35.2_hg38__hap1__n61	15p13a	0.004058720038301544
LTR	196	19p12c__hap1__n69	8q11.23_new	0.012645470022799936
LTR	196	10q24.2__hap1__n189	10p12.1	0.028003117544908942
LTR	196	4q35.2_hg38__hap1__n61	15p13a	0.0019669998749923673
LTR	197	19p12c__hap1__n69	8q11.23_new	0.013865805736294897
LTR	197	10q24.2__hap1__n189	12q14.1	0.023526722938645387
LTR	197	4q35.2_hg38__hap1__n61	15p13a	0.009324340942930304
LTR	198	19p12c__hap1__n69	8q11.23_new	0.012943268811791317
LTR	198	10q24.2__hap1__n189	3q13.2	0.026744445312573334
LTR	198	4q35.2_hg38__hap1__n61	15p13a	0.0003947899829403606
LTR	199	19p12c__hap1__n69	7p22.1	0.01277190943054999
LTR	199	10q24.2__hap1__n189	7p22.1	0.022509204636036166
LTR	199	4q35.2_hg38__hap1__n61	15p13a	0.0027144757793090973
LTR	200	19p12c__hap1__n69	3q13.2	0.025147774622427357
LTR	200	10q24.2__hap1__n189	3q13.2	0.03416399901760728
LTR	200	4q35.2_hg38__hap1__n61	22p13	0.007057129299211026
LTR	201	19p12c__hap1__n69	3q13.2	0.01928503202314756
LTR	201	10q24.2__hap1__n189	3q13.2	0.02559311047901132
LTR	201	4q35.2_hg38__hap1__n61	15p13a	0.007605783967983462
LTR	202	19p12c__hap1__n69	11q22.1	0.013048721891287455
LTR	202	10q24.2__hap1__n189	3q13.2	0.022677438328565884
LTR	202	4q35.2_hg38__hap1__n61	15p13a	0.005235359951018773
LTR	203	19p12c__hap1__n69	8q11.23_new	0.009286408750504592
LTR	203	10q24.2__hap1__n189	12q14.1	0.028738867600801753
LTR	203	4q35.2_hg38__hap1__n61	21p13	0.006960655814879924
LTR	204	19p12c__hap1__n69	3q13.2	0.012203177369472532
LTR	204	10q24.2__hap1__n189	3q13.2	0.0320481240232811
LTR	204	4q35.2_hg38__hap1__n61	15p13a	0.011722376350585637
LTR	205	19p12c__hap1__n69	8q11.23_new	0.008621209136952915
LTR	205	10q24.2__hap1__n189	5p13.3	0.025564108150598466
LTR	205	4q35.2_hg38__hap1__n61	15p13a	0.006501248344327054
LTR	206	19p12c__hap1__n69	3q13.2	0.011514519256224272
LTR	206	10q24.2__hap1__n189	3q13.2	0.0222895230626315
LTR	206	4q35.2_hg38__hap1__n61	22p13	0.00521287031006068
LTR	207	19p12c__hap1__n69	8q11.23_new	0.01520214346116345
LTR	207	10q24.2__hap1__n189	10p12.1	0.01901045254613481
LTR	207	4q35.2_hg38__hap1__n61	15p13a	0.008411209291169702
LTR	208	19p12c__hap1__n69	8q11.23_new	0.008828535543717477
LTR	208	10q24.2__hap1__n189	3q13.2	0.023463232218196392
LTR	208	4q35.2_hg38__hap1__n61	15p13a	0.005016722250729799
LTR	209	19p12c__hap1__n69	12q14.1	0.009949063844511568
LTR	209	10q24.2__hap1__n189	12q14.1	0.021321942229177323
LTR	209	4q35.2_hg38__hap1__n61	15p13a	0.005092226350379564
LTR	210	19p12c__hap1__n69	8q11.23_new	0.013900342908283535
LTR	210	10q24.2__hap1__n189	3q13.2	0.01892221880665967
LTR	210	4q35.2_hg38__hap1__n61	15p13a	0.005012534791603684
LTR	211	19p12c__hap1__n69	3q13.2	0.016403506779615225
LTR	211	10q24.2__hap1__n189	3q13.2	0.030663113351923652
LTR	211	4q35.2_hg38__hap1__n61	15p13a	0.007137243032856427
LTR	212	19p12c__hap1__n69	3q13.2	0.009903765519244953
LTR	212	10q24.2__hap1__n189	3q27.2	0.02684877421661848
LTR	212	4q35.2_hg38__hap1__n61	15p13a	0.0016949152341112494
LTR	213	19p12c__hap1__n69	3q13.2	0.014005698735948376
LTR	213	10q24.2__hap1__n189	3q13.2	0.025737252337131127
LTR	213	4q35.2_hg38__hap1__n61	21p13	0.013942983436092696
LTR	214	19p12c__hap1__n69	8q11.23_new	0.013328620748459145
LTR	214	10q24.2__hap1__n189	19q12	0.017723656980119566
LTR	214	4q35.2_hg38__hap1__n61	15p13a	0.007250221563388309
LTR	215	19p12c__hap1__n69	8q11.23_new	0.011673014937188229
LTR	215	10q24.2__hap1__n189	8q11.23_new	0.021637397618677577
LTR	215	4q35.2_hg38__hap1__n61	15p13a	0.006472492124885321
LTR	216	19p12c__hap1__n69	10p12.1	0.020070006951793905
LTR	216	10q24.2__hap1__n189	11q23.3	0.02551078596470076
LTR	216	4q35.2_hg38__hap1__n61	21p13	0.005478711176863646
LTR	217	19p12c__hap1__n69	3q13.2	0.0070909377085548505
LTR	217	10q24.2__hap1__n189	3q13.2	0.022526908135097064
LTR	217	4q35.2_hg38__hap1__n61	22p13	0.0051520127428520135
LTR	218	19p12c__hap1__n69	11q22.1	0.009395117397078417
LTR	218	10q24.2__hap1__n189	19q12	0.017052924201124756
LTR	218	4q35.2_hg38__hap1__n61	15p13a	0.009407250723459673
LTR	219	19p12c__hap1__n69	10p12.1	0.017588110802217227
LTR	219	10q24.2__hap1__n189	10p12.1	0.025696281877492698
LTR	219	4q35.2_hg38__hap1__n61	15p13a	0.005072671349147614
LTR	220	19p12c__hap1__n69	11q22.1	0.006357207881492441
LTR	220	10q24.2__hap1__n189	11q22.1	0.02091001291516688
LTR	220	4q35.2_hg38__hap1__n61	15p13a	0.005198214787000777
LTR	221	19p12c__hap1__n69	12q14.1	0.01676181912928865
LTR	221	10q24.2__hap1__n189	3q27.2	0.025114824372812355
LTR	221	4q35.2_hg38__hap1__n61	15p13a	0.009813818417913817
LTR	222	19p12c__hap1__n69	12q14.1	0.007814696615555984
LTR	222	10q24.2__hap1__n189	12q14.1	0.018960817925904677
LTR	222	4q35.2_hg38__hap1__n61	15p13a	0.007326266219373795
LTR	223	19p12c__hap1__n69	8q11.23_new	0.012837201575896517
LTR	223	10q24.2__hap1__n189	11q23.3	0.024119306463604433
LTR	223	4q35.2_hg38__hap1__n61	15p13a	0.00660032755304335
LTR	224	19p12c__hap1__n69	3q27.2	0.011717361223451683
LTR	224	10q24.2__hap1__n189	3q13.2	0.019456946328344587
LTR	224	4q35.2_hg38__hap1__n61	15p13a	0.016308164701282712
LTR	225	19p12c__hap1__n69	8q11.23_new	0.013230118956309414
LTR	225	10q24.2__hap1__n189	3q27.2	0.034002492045519056
LTR	225	4q35.2_hg38__hap1__n61	15p13a	0.012392696129339728
LTR	226	19p12c__hap1__n69	8q11.23_new	0.01631375717804637
LTR	226	10q24.2__hap1__n189	19q12	0.02793487788742437
LTR	226	4q35.2_hg38__hap1__n61	21p13	0.014447320200770414
LTR	227	19p12c__hap1__n69	8q11.23_new	0.01132647666415478
LTR	227	10q24.2__hap1__n189	3q27.2	0.03321030338176305
LTR	227	4q35.2_hg38__hap1__n61	22p13	0.0051644634362534025
LTR	228	19p12c__hap1__n69	11q22.1	0.01493501648449711
LTR	228	10q24.2__hap1__n189	3q27.2	0.03408150521246242
LTR	228	4q35.2_hg38__hap1__n61	15p13a	0.003214849596204508
LTR	229	19p12c__hap1__n69	12q14.1	0.01857756598711678
LTR	229	10q24.2__hap1__n189	11q23.3	0.024169601966504393
LTR	229	4q35.2_hg38__hap1__n61	15p13a	0.0035159849612185767
LTR	230	19p12c__hap1__n69	8q11.23_new	0.0063366241905187855
LTR	230	10q24.2__hap1__n189	3q13.2	0.023863998655527144
LTR	230	4q35.2_hg38__hap1__n61	15p13a	0.0072678751516923185
LTR	231	19p12c__hap1__n69	12q14.1	0.014251011977682452
LTR	231	10q24.2__hap1__n189	3q27.2	0.023165232908340085
LTR	231	4q35.2_hg38__hap1__n61	22p13	0.002040001803949948
LTR	232	19p12c__hap1__n69	3q13.2	0.01305124753788299
LTR	232	10q24.2__hap1__n189	3q13.2	0.016322244567994124
LTR	232	4q35.2_hg38__hap1__n61	21p13	0.0016949152341112494
LTR	233	19p12c__hap1__n69	19q12	0.01348211606766484
LTR	233	10q24.2__hap1__n189	11q23.3	0.020370033283858203
LTR	233	4q35.2_hg38__hap1__n61	21p13	0.004047019652229936
LTR	234	19p12c__hap1__n69	11q22.1	0.012822918628103218
LTR	234	10q24.2__hap1__n189	12q14.1	0.022241387326391977
LTR	234	4q35.2_hg38__hap1__n61	21p13	0.012042005231511957
LTR	235	19p12c__hap1__n69	3q13.2	0.017752321792259582
LTR	235	10q24.2__hap1__n189	11q23.3	0.03284392218846909
LTR	235	4q35.2_hg38__hap1__n61	15p13a	0.006482982076704502
LTR	236	19p12c__hap1__n69	12q14.1	0.018235683236141092
LTR	236	10q24.2__hap1__n189	11q23.3	0.02838346976178291
LTR	236	4q35.2_hg38__hap1__n61	15p13a	0.005893138450958277
LTR	237	19p12c__hap1__n69	8q11.23_new	0.007429734191636006
LTR	237	10q24.2__hap1__n189	3q13.2	0.02583317061370651
LTR	237	4q35.2_hg38__hap1__n61	21p13	0.003985626173161547
LTR	238	19p12c__hap1__n69	8q11.23_new	0.016338401862969552
LTR	238	10q24.2__hap1__n189	3q13.2	0.024343437205067067
LTR	238	4q35.2_hg38__hap1__n61	22p13	0.001748321506899908
LTR	239	19p12c__hap1__n69	8q11.23_new	0.011626223905215456
LTR	239	10q24.2__hap1__n189	11q23.3	0.03395004137464602
LTR	239	4q35.2_hg38__hap1__n61	21p13	0.00509507194551366
LTR	240	19p12c__hap1__n69	8q11.23_new	0.010887115958845249
LTR	240	10q24.2__hap1__n189	3q27.2	0.015272666666386346
LTR	240	4q35.2_hg38__hap1__n61	15p13a	0.010058514758842507
LTR	241	19p12c__hap1__n69	11q22.1	0.011631886182707352
LTR	241	10q24.2__hap1__n189	11q23.3	0.0263396086883168
LTR	241	4q35.2_hg38__hap1__n61	15p13a	0.005656226995130506
LTR	242	19p12c__hap1__n69	11q22.1	0.01065730365460271
LTR	242	10q24.2__hap1__n189	3q13.2	0.030140904048150886
LTR	242	4q35.2_hg38__hap1__n61	15p13a	0.010238759775113848
LTR	243	19p12c__hap1__n69	11q22.1	0.018631951639847773
LTR	243	10q24.2__hap1__n189	11q23.3	0.023707996681761382
LTR	243	4q35.2_hg38__hap1__n61	15p13a	0.009496882974431783
LTR	244	19p12c__hap1__n69	12q14.1	0.025242409120544915
LTR	244	10q24.2__hap1__n189	3q27.2	0.022736825905744308
LTR	244	4q35.2_hg38__hap1__n61	15p13a	0.0016806722851470113
LTR	245	19p12c__hap1__n69	8q11.23_new	0.008912981152357493
LTR	245	10q24.2__hap1__n189	8q11.23_new	0.017929538351105334
LTR	245	4q35.2_hg38__hap1__n61	15p13a	0.01154712124850682
LTR	246	19p12c__hap1__n69	8q11.23_new	0.013346085302132098
LTR	246	10q24.2__hap1__n189	11q23.3	0.029012221059764344
LTR	246	4q35.2_hg38__hap1__n61	15p13a	0.00778061578315771
LTR	247	19p12c__hap1__n69	8q11.23_new	0.010321518706407237
LTR	247	10q24.2__hap1__n189	12q14.1	0.0252274130970441
LTR	247	4q35.2_hg38__hap1__n61	15p13a	0.004785057937628373
LTR	248	19p12c__hap1__n69	12q14.1	0.013237585244884621
LTR	248	10q24.2__hap1__n189	11q23.3	0.021676867872467094
LTR	248	4q35.2_hg38__hap1__n61	22p13	0.014829838216499094
LTR	249	19p12c__hap1__n69	12q14.1	0.011591424063899892
LTR	249	10q24.2__hap1__n189	19p12c	0.02307791826559194
LTR	249	4q35.2_hg38__hap1__n61	15p13a	0.003238212928408757
LTR	250	19p12c__hap1__n69	3q13.2	0.01770498290879606
LTR	250	10q24.2__hap1__n189	3q13.2	0.029740690001596067
LTR	250	4q35.2_hg38__hap1__n61	15p13a	0.006764755909478906
LTR	251	19p12c__hap1__n69	8q11.23_new	0.015170691846421213
LTR	251	10q24.2__hap1__n189	8q11.23_new	0.02408261575376611
LTR	251	4q35.2_hg38__hap1__n61	15p13a	0.006717518112040993
LTR	252	19p12c__hap1__n69	3q13.2	0.010465154834278338
LTR	252	10q24.2__hap1__n189	3q13.2	0.025349637207111513
LTR	252	4q35.2_hg38__hap1__n61	15p13a	0.01038289755264904
LTR	253	19p12c__hap1__n69	8q11.23_new	0.01102682520317392
LTR	253	10q24.2__hap1__n189	11q23.3	0.023640148517955074
LTR	253	4q35.2_hg38__hap1__n61	15p13a	0.005445865644682246
LTR	254	19p12c__hap1__n69	12q14.1	0.012201392564675763
LTR	254	10q24.2__hap1__n189	12q14.1	0.018089633380051588
LTR	254	4q35.2_hg38__hap1__n61	15p13a	0.004932716555361233
LTR	255	19p12c__hap1__n69	8q11.23_new	0.014038440709877682
LTR	255	10q24.2__hap1__n189	19q12	0.02539590325621751
LTR	255	4q35.2_hg38__hap1__n61	15p13a	0.003830037273718126
LTR	256	19p12c__hap1__n69	8q11.23_new	0.012199000608259705
LTR	256	10q24.2__hap1__n189	3q13.2	0.023796233972956084
LTR	256	4q35.2_hg38__hap1__n61	21p13	0.009634280912334453
LTR	257	19p12c__hap1__n69	8q11.23_new	0.013107599086068164
LTR	257	10q24.2__hap1__n189	3q13.2	0.02481425599338195
LTR	257	4q35.2_hg38__hap1__n61	15p13a	0.006455799295241191
LTR	258	19p12c__hap1__n69	8q11.23_new	0.010123453622799697
LTR	258	10q24.2__hap1__n189	19q12	0.022124632279128455
LTR	258	4q35.2_hg38__hap1__n61	21p13	0.012388127921878642
LTR	259	19p12c__hap1__n69	12q14.1	0.0074160803030340885
LTR	259	10q24.2__hap1__n189	12q14.1	0.02289160108711591
LTR	259	4q35.2_hg38__hap1__n61	15p13a	0.0017284605471449416
LTR	260	19p12c__hap1__n69	8q11.23_new	0.009402133854954135
LTR	260	10q24.2__hap1__n189	3q27.2	0.028208590123892454
LTR	260	4q35.2_hg38__hap1__n61	21p13	0.012898516884694497
LTR	261	19p12c__hap1__n69	3q13.2	0.011566736943049528
LTR	261	10q24.2__hap1__n189	3q13.2	0.02360897124895263
LTR	261	4q35.2_hg38__hap1__n61	15p13a	0.0034677944883931833
LTR	262	19p12c__hap1__n69	8q11.23_new	0.007351470351756808
LTR	262	10q24.2__hap1__n189	12q14.1	0.027192141766987643
LTR	262	4q35.2_hg38__hap1__n61	15p13a	0.011782438475006249
LTR	263	19p12c__hap1__n69	11q22.1	0.011090022710545551
LTR	263	10q24.2__hap1__n189	3q13.2	0.021805597659441622
LTR	263	4q35.2_hg38__hap1__n61	15p13a	0.008521773525372783
LTR	264	19p12c__hap1__n69	3q27.2	0.011656753927996987
LTR	264	10q24.2__hap1__n189	3q13.2	0.023290083648524033
LTR	264	4q35.2_hg38__hap1__n61	15p13a	0.012200206981624079
LTR	265	19p12c__hap1__n69	8q11.23_new	0.014652015491686318
