Locus	ID_Full	source_identifier	historical_catalog_source_sha256	alignment_sha256	spliced_alignment_sha256
HML-2_10p14	HG00621_mat_hprc_r2_v1.0.1_HML-2_10p14	HG00621#2#CM087868.1:6815254-6826011	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	9dda06fdb3a21209a007cd094b1c9db88b1516be0c93502bf51bfa76a82112a7
HML-2_10p14	HG00621_pat_hprc_r2_v1.0.1_HML-2_10p14	HG00621#1#CM087855.1:6825051-6835808	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	9dda06fdb3a21209a007cd094b1c9db88b1516be0c93502bf51bfa76a82112a7
HML-2_10p14	HG00639_mat_hprc_r2_v1.0.1_HML-2_10p14	HG00639#2#CM088558.1:6805460-6815953	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG00639_pat_hprc_r2_v1.0.1_HML-2_10p14	HG00639#1#CM088544.1:6819959-6830530	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	c69f7604f56a259da68962ab27577cda673968839afdae89cad48e4d46dcd52f
HML-2_10p14	HG00642_mat_hprc_r2_v1.0.1_HML-2_10p14	HG00642#2#CM086624.1:6814800-6825293	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG00642_pat_hprc_r2_v1.0.1_HML-2_10p14	HG00642#1#JBHDST010000005.1:6832714-6843207	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG00658_mat_hprc_r2_v1.0.1_HML-2_10p14	HG00658#2#CM088802.1:6824166-6834659	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG00658_pat_hprc_r2_v1.0.1_HML-2_10p14	HG00658#1#CM088780.1:6815848-6826341	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG00673_mat_hprc_r2_v1.0.1_HML-2_10p14	HG00673#2#CM089161.1:6820653-6831412	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	9dda06fdb3a21209a007cd094b1c9db88b1516be0c93502bf51bfa76a82112a7
HML-2_10p14	HG00673_pat_hprc_r2_v1.0.1_HML-2_10p14	HG00673#1#CM089148.1:6836013-6846506	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG00706_mat_hprc_r2_v1.0.1_HML-2_10p14	HG00706#2#CM100064.1:6824065-6834822	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	9dda06fdb3a21209a007cd094b1c9db88b1516be0c93502bf51bfa76a82112a7
HML-2_10p14	HG00706_pat_hprc_r2_v1.0.1_HML-2_10p14	HG00706#1#JBJXWD010000008.1:6812776-6823533	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	9dda06fdb3a21209a007cd094b1c9db88b1516be0c93502bf51bfa76a82112a7
HML-2_10p14	HG00731_h1_HML-2_10p14_graph_hgsvc3-2024-02-23-mc-chm13	HG00731#1#haplotype1-0000021#0:6811662-6851148	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	9dda06fdb3a21209a007cd094b1c9db88b1516be0c93502bf51bfa76a82112a7
HML-2_10p14	HG00731_h2_HML-2_10p14_graph_hgsvc3-2024-02-23-mc-chm13	HG00731#2#haplotype2-0000056#0:6808877-6848450	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	205d8737690dc0bacbe15a3ae621fa97a1887d1faa7ff88e5f78d938135e3c74
HML-2_10p14	HG00732_h1_HML-2_10p14_graph_hgsvc3-2024-02-23-mc-chm13	HG00732#1#haplotype1-0000011#0:128382430-128422131	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG00732_h2_HML-2_10p14_graph_hgsvc3-2024-02-23-mc-chm13	HG00732#2#haplotype2-0000090#0:127562008-127601604	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG00733_mat_hprc_r2_v1.0.1_HML-2_10p14	HG00733#2#CM099645.1:6830405-6840898	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG00733_pat_hprc_r2_v1.0.1_HML-2_10p14	HG00733#1#JAHEPQ020000007.1:6828527-6839020	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	205d8737690dc0bacbe15a3ae621fa97a1887d1faa7ff88e5f78d938135e3c74
HML-2_10p14	HG00735_mat_hprc_r2_v1.0.1_HML-2_10p14	HG00735#2#CM087891.1:6823634-6834127	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG00735_pat_hprc_r2_v1.0.1_HML-2_10p14	HG00735#1#CM087882.1:6817725-6828218	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG00738_mat_hprc_r2_v1.0.1_HML-2_10p14	HG00738#2#JBHDSY010000042.1:6823906-6834399	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	b0c8e96148beb971884b1c7acc97911ce85214bf791ea75da54177c78bdcde84
HML-2_10p14	HG00738_pat_hprc_r2_v1.0.1_HML-2_10p14	HG00738#1#CM086649.1:6831304-6841797	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG00741_mat_hprc_r2_v1.0.1_HML-2_10p14	HG00741#2#CM087915.1:6839275-6849780	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG00741_pat_hprc_r2_v1.0.1_HML-2_10p14	HG00741#1#CM087902.1:6836830-6847323	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG00864_h1_HML-2_10p14_graph_hgsvc3-2024-02-23-mc-chm13	HG00864#1#haplotype1-0000014#0:6783872-6823447	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG00864_h2_HML-2_10p14_graph_hgsvc3-2024-02-23-mc-chm13	HG00864#2#haplotype2-0000066#0:6779034-6818586	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01071_mat_hprc_r2_v1.0.1_HML-2_10p14	HG01071#2#CM089134.1:6834343-6844917	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	9dda06fdb3a21209a007cd094b1c9db88b1516be0c93502bf51bfa76a82112a7
HML-2_10p14	HG01071_pat_hprc_r2_v1.0.1_HML-2_10p14	HG01071#1#CM089119.1:6831488-6841981	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01074_mat_hprc_r2_v1.0.1_HML-2_10p14	HG01074#2#CM088816.1:6841856-6852349	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01074_pat_hprc_r2_v1.0.1_HML-2_10p14	HG01074#1#CM088790.1:6825319-6835893	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	9dda06fdb3a21209a007cd094b1c9db88b1516be0c93502bf51bfa76a82112a7
HML-2_10p14	HG01081_mat_hprc_r2_v1.0.1_HML-2_10p14	HG01081#2#CM088587.1:6819662-6830155	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01081_pat_hprc_r2_v1.0.1_HML-2_10p14	HG01081#1#CM088571.1:6819665-6830236	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	c69f7604f56a259da68962ab27577cda673968839afdae89cad48e4d46dcd52f
HML-2_10p14	HG01099_mat_hprc_r2_v1.0.1_HML-2_10p14	HG01099#2#JBHDRQ010000051.1:6832906-6843399	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01099_pat_hprc_r2_v1.0.1_HML-2_10p14	HG01099#1#CM086263.1:6827120-6837613	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01106_mat_hprc_r2_v1.0.1_HML-2_10p14	HG01106#2#CM087968.1:6824978-6835471	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01106_pat_hprc_r2_v1.0.1_HML-2_10p14	HG01106#1#CM087956.1:6819180-6829673	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01109_mat_hprc_r2_v1.0.1_HML-2_10p14	HG01109#2#CM092079.1:6823674-6834167	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01109_pat_hprc_r2_v1.0.1_HML-2_10p14	HG01109#1#CM092091.1:6825543-6836036	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01114_h1_HML-2_10p14_graph_hgsvc3-2024-02-23-mc-chm13	HG01114#1#haplotype1-0000035#0:6797029-6836654	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01114_h2_HML-2_10p14_graph_hgsvc3-2024-02-23-mc-chm13	HG01114#2#haplotype2-0000294#0:128297242-128336878	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	9dda06fdb3a21209a007cd094b1c9db88b1516be0c93502bf51bfa76a82112a7
HML-2_10p14	HG01123_mat_hprc_r2_v1.0.1_HML-2_10p14	HG01123#2#JAGYYY020000039.1:6829343-6840101	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	9dda06fdb3a21209a007cd094b1c9db88b1516be0c93502bf51bfa76a82112a7
HML-2_10p14	HG01123_pat_hprc_r2_v1.0.1_HML-2_10p14	HG01123#1#CM089087.1:6831637-6842208	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	c69f7604f56a259da68962ab27577cda673968839afdae89cad48e4d46dcd52f
HML-2_10p14	HG01150_mat_hprc_r2_v1.0.1_HML-2_10p14	HG01150#2#CM088618.1:6821308-6831801	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01150_pat_hprc_r2_v1.0.1_HML-2_10p14	HG01150#1#CM088602.1:6826579-6837072	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01167_hap1_hprc_r2_v1.0.1_HML-2_10p14	HG01167#1#JBIREP010000009.1:6842133-6852626	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01167_hap2_hprc_r2_v1.0.1_HML-2_10p14	HG01167#2#CM094546.1:6811357-6821850	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01175_mat_hprc_r2_v1.0.1_HML-2_10p14	HG01175#2#CM087943.1:6822819-6833322	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01175_pat_hprc_r2_v1.0.1_HML-2_10p14	HG01175#1#CM087929.1:6826706-6837199	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01192_mat_hprc_r2_v1.0.1_HML-2_10p14	HG01192#2#CM085945.1:6823886-6834457	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	c69f7604f56a259da68962ab27577cda673968839afdae89cad48e4d46dcd52f
HML-2_10p14	HG01192_pat_hprc_r2_v1.0.1_HML-2_10p14	HG01192#1#JBHDVI010000006.1:6817104-6827609	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01243_mat_hprc_r2_v1.0.1_HML-2_10p14	HG01243#2#CM099595.1:6816654-6827147	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01243_pat_hprc_r2_v1.0.1_HML-2_10p14	HG01243#1#CM099607.1:6817480-6827973	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01252_mat_hprc_r2_v1.0.1_HML-2_10p14	HG01252#2#CM088859.1:6823224-6833717	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01252_pat_hprc_r2_v1.0.1_HML-2_10p14	HG01252#1#CM088828.1:6839292-6849785	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01255_mat_hprc_r2_v1.0.1_HML-2_10p14	HG01255#2#CM086724.1:6815057-6825550	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	f46b49cfa041468d6b57218878d36285ed7b3d512d50a1ee27c5a19a7ee7498b
HML-2_10p14	HG01255_pat_hprc_r2_v1.0.1_HML-2_10p14	HG01255#1#CM086711.1:6827415-6837908	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01258_mat_hprc_r2_v1.0.1_HML-2_10p14	HG01258#2#JAGYYU020000002.1:6815988-6826481	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01258_pat_hprc_r2_v1.0.1_HML-2_10p14	HG01258#1#JAGYYV020000044.1:6831071-6841564	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01261_mat_hprc_r2_v1.0.1_HML-2_10p14	HG01261#2#CM085921.1:6862120-6872876	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	9dda06fdb3a21209a007cd094b1c9db88b1516be0c93502bf51bfa76a82112a7
HML-2_10p14	HG01261_pat_hprc_r2_v1.0.1_HML-2_10p14	HG01261#1#JBHDVG010000043.1:6777675-6788168	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01346_mat_hprc_r2_v1.0.1_HML-2_10p14	HG01346#2#JBHDSS010000047.1:6826175-6836668	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01346_pat_hprc_r2_v1.0.1_HML-2_10p14	HG01346#1#JBHDSR010000004.1:6829295-6839788	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01352_h1_HML-2_10p14_graph_hgsvc3-2024-02-23-mc-chm13	HG01352#1#haplotype1-0000016#0:62029620-62069318	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	c69f7604f56a259da68962ab27577cda673968839afdae89cad48e4d46dcd52f
HML-2_10p14	HG01352_h2_HML-2_10p14_graph_hgsvc3-2024-02-23-mc-chm13	HG01352#2#haplotype2-0000163#0:60807223-60846801	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01358_mat_hprc_r2_v1.0.1_HML-2_10p14	HG01358#2#CM089072.1:6816816-6827387	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	c69f7604f56a259da68962ab27577cda673968839afdae89cad48e4d46dcd52f
HML-2_10p14	HG01358_pat_hprc_r2_v1.0.1_HML-2_10p14	HG01358#1#CM089059.1:6818970-6829463	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01361_mat_hprc_r2_v1.0.1_HML-2_10p14	HG01361#2#CM089043.1:6839224-6849717	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01361_pat_hprc_r2_v1.0.1_HML-2_10p14	HG01361#1#CM089027.1:6837625-6848196	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	c69f7604f56a259da68962ab27577cda673968839afdae89cad48e4d46dcd52f
HML-2_10p14	HG01433_mat_hprc_r2_v1.0.1_HML-2_10p14	HG01433#2#CM086515.1:6823294-6833787	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
HML-2_10p14	HG01433_pat_hprc_r2_v1.0.1_HML-2_10p14	HG01433#1#JBHDSJ010000058.1:6814141-6824634	b03000ec08d4283faa8fff15ffcd173866fb717dfec5f9453fc9d3e26c9cbb77	f532b06525c8066e9dc1c1e6aa8ff4b3af9ea54464a95deb90e37baa6b487466	e2d6ec258ce823d0436c0ff6f153746a04eef6be7ed045213a82e637360b9de5
