alignment	record	original_locus	locus	sample	haplotype	newly_admitted	candidate_source_count	ID_Full	Source_Identifier	source_binding_basis	copy_suffixed_record	physical_locus_changed_from_extraction	aligned_canonical_bases	aligned_sequence_sha256
10p12.1_carrier_kcon.aln.fa	HG01114_h1	10p12.1	10p12.1	HG01114	h1	0	1	HG01114_h1_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG01114#1#haplotype1-0000035#0:26887543-26926951	unique_original_catalog_slot	0	0	9166	de37c1597938678156274cc9e71abce296d9176a218f80840d0585ce4a9e1ecb
10p12.1_carrier_kcon.aln.fa	HG01114_h2	10p12.1	10p12.1	HG01114	h2	0	1	HG01114_h2_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG01114#2#haplotype2-0000294#0:108218510-108257918	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01123_pat	10p12.1	10p12.1	HG01123	pat	0	1	HG01123_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01123#1#CM089087.1:26911414-26921780	unique_original_catalog_slot	0	0	9166	161cf0b67e90b8d3144e673d9fe9dce03807281bd4328cf07805249ea1cf1300
10p12.1_carrier_kcon.aln.fa	HG01150_mat	10p12.1	10p12.1	HG01150	mat	0	1	HG01150_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01150#2#CM088618.1:26907198-26917561	unique_original_catalog_slot	0	0	9163	9314c4117ace6259fb2c6b9286f66cf278e0bddf392875b99bceb6fe464af405
10p12.1_carrier_kcon.aln.fa	HG01150_pat	10p12.1	10p12.1	HG01150	pat	0	1	HG01150_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01150#1#CM088602.1:26908677-26919043	unique_original_catalog_slot	0	0	9166	161cf0b67e90b8d3144e673d9fe9dce03807281bd4328cf07805249ea1cf1300
10p12.1_carrier_kcon.aln.fa	HG01167_hap2	10p12.1	10p12.1	HG01167	h2	0	1	HG01167_hap2_hprc_r2_v1.0.1_HML-2_10p12.1	HG01167#2#CM094546.1:26911803-26922169	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01175_mat	10p12.1	10p12.1	HG01175	mat	0	1	HG01175_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01175#2#CM087943.1:26899077-26909443	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01175_pat	10p12.1	10p12.1	HG01175	pat	0	1	HG01175_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01175#1#CM087929.1:26918574-26928940	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01192_mat	10p12.1	10p12.1	HG01192	mat	0	1	HG01192_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01192#2#CM085945.1:26912513-26922879	unique_original_catalog_slot	0	0	9166	97fb9731d045e5e61dcb39cc9022e87d832a28c31cd03c1371425375af5c046f
10p12.1_carrier_kcon.aln.fa	HG01243_mat	10p12.1	10p12.1	HG01243	mat	0	1	HG01243_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01243#2#CM099595.1:26897277-26907643	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01243_pat	10p12.1	10p12.1	HG01243	pat	0	1	HG01243_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01243#1#CM099607.1:26918374-26928740	unique_original_catalog_slot	0	0	9166	b466731091e25c0ab8fdb47947402f18555c9e878217a856c9a20d29a6616e61
10p12.1_carrier_kcon.aln.fa	HG01252_mat	10p12.1	10p12.1	HG01252	mat	0	1	HG01252_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01252#2#CM088859.1:26911580-26921946	unique_original_catalog_slot	0	0	9166	ccd8fadf337d6beb911357799b28c304acb87efa8de2722c16c4105d7a1073db
10p12.1_carrier_kcon.aln.fa	HG01252_pat	10p12.1	10p12.1	HG01252	pat	0	1	HG01252_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01252#1#CM088828.1:26917353-26927719	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01255_mat	10p12.1	10p12.1	HG01255	mat	0	1	HG01255_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01255#2#CM086724.1:26901487-26911853	unique_original_catalog_slot	0	0	9166	161cf0b67e90b8d3144e673d9fe9dce03807281bd4328cf07805249ea1cf1300
10p12.1_carrier_kcon.aln.fa	HG01255_pat	10p12.1	10p12.1	HG01255	pat	0	1	HG01255_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01255#1#CM086711.1:26907088-26917454	unique_original_catalog_slot	0	0	9166	161cf0b67e90b8d3144e673d9fe9dce03807281bd4328cf07805249ea1cf1300
10p12.1_carrier_kcon.aln.fa	HG01261_mat	10p12.1	10p12.1	HG01261	mat	0	1	HG01261_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01261#2#CM085921.1:26955261-26965627	unique_original_catalog_slot	0	0	9166	161cf0b67e90b8d3144e673d9fe9dce03807281bd4328cf07805249ea1cf1300
10p12.1_carrier_kcon.aln.fa	HG01352_h1	10p12.1	10p12.1	HG01352	h1	0	1	HG01352_h1_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG01352#1#haplotype1-0000016#0:41984349-42023756	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01352_h2	10p12.1	10p12.1	HG01352	h2	0	1	HG01352_h2_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG01352#2#haplotype2-0000163#0:40775407-40814831	unique_original_catalog_slot	0	0	9166	3b49e7275cb1c33c349c1e30d55ab0167f38357d9fd638614a995f18f6d091a4
10p12.1_carrier_kcon.aln.fa	HG01358_mat	10p12.1	10p12.1	HG01358	mat	0	1	HG01358_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01358#2#CM089072.1:26913648-26924014	unique_original_catalog_slot	0	0	9166	ccd8fadf337d6beb911357799b28c304acb87efa8de2722c16c4105d7a1073db
10p12.1_carrier_kcon.aln.fa	HG01358_pat	10p12.1	10p12.1	HG01358	pat	0	1	HG01358_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01358#1#CM089059.1:26905252-26915618	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01361_mat	10p12.1	10p12.1	HG01361	mat	0	1	HG01361_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01361#2#CM089043.1:26926805-26937171	unique_original_catalog_slot	0	0	9166	919efb5b3b4571af7c2f75c4943c87c83bdc0037be075fa7688050496c36ef7d
10p12.1_carrier_kcon.aln.fa	HG01361_pat	10p12.1	10p12.1	HG01361	pat	0	1	HG01361_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01361#1#CM089027.1:26922880-26933246	unique_original_catalog_slot	0	0	9166	47e8f75ec102fe7b632c3a2228382c45ebfbeacdeb0d5b897452719355fe03eb
10p12.1_carrier_kcon.aln.fa	HG01433_mat	10p12.1	10p12.1	HG01433	mat	0	1	HG01433_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01433#2#CM086515.1:26918611-26928974	unique_original_catalog_slot	0	0	9163	a5ec7a4f2b1c720c3aee303e5031aaba926effa70b191bacf743a238402014a2
10p12.1_carrier_kcon.aln.fa	HG01457_h1	10p12.1	10p12.1	HG01457	h1	0	1	HG01457_h1_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG01457#1#haplotype1-0000022#0:107875386-107914803	unique_original_catalog_slot	0	0	9165	a715c76418b76f0ba1bc427bdc80b630aca6bd367851ed4abfe43ba938a3be77
10p12.1_carrier_kcon.aln.fa	HG01457_h2	10p12.1	10p12.1	HG01457	h2	0	1	HG01457_h2_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG01457#2#haplotype2-0000113#0:108937020-108976427	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01496_mat	10p12.1	10p12.1	HG01496	mat	0	1	HG01496_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01496#2#CM086392.1:26901380-26911746	unique_original_catalog_slot	0	0	9166	161cf0b67e90b8d3144e673d9fe9dce03807281bd4328cf07805249ea1cf1300
10p12.1_carrier_kcon.aln.fa	HG01505_h1	10p12.1	10p12.1	HG01505	h1	0	1	HG01505_h1_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG01505#1#haplotype1-0000040#0:26884847-26924254	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01505_h2	10p12.1	10p12.1	HG01505	h2	0	1	HG01505_h2_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG01505#2#haplotype2-0000136#0:108770595-108810002	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01530_hap1	10p12.1	10p12.1	HG01530	h1	0	1	HG01530_hap1_hprc_r2_v1.0.1_HML-2_10p12.1	HG01530#1#CM087539.1:26910974-26921340	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01530_hap2	10p12.1	10p12.1	HG01530	h2	0	1	HG01530_hap2_hprc_r2_v1.0.1_HML-2_10p12.1	HG01530#2#CM087562.1:26897485-26907851	unique_original_catalog_slot	0	0	9166	4b1bc2838843ccc53c249e388455145c77f2ce64cdfad54db9f2fb630be74e1b
10p12.1_carrier_kcon.aln.fa	HG01573_h1	10p12.1	10p12.1	HG01573	h1	0	1	HG01573_h1_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG01573#1#haplotype1-0000015#0:26870005-26909422	unique_original_catalog_slot	0	0	9166	c6bb09fd72887cb46b845baf813d3b904de981e2c8134a1d81fc589597db8c04
10p12.1_carrier_kcon.aln.fa	HG01573_h2	10p12.1	10p12.1	HG01573	h2	0	1	HG01573_h2_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG01573#2#haplotype2-0000096#0:26893276-26932683	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01596_h1	10p12.1	10p12.1	HG01596	h1	0	1	HG01596_h1_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG01596#1#haplotype1-0000026#0:18091365-18130772	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01596_h2	10p12.1	10p12.1	HG01596	h2	0	1	HG01596_h2_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG01596#2#haplotype2-0000103#0:27069760-27109167	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01784_hap2	10p12.1	10p12.1	HG01784	h2	0	1	HG01784_hap2_hprc_r2_v1.0.1_HML-2_10p12.1	HG01784#2#CM087601.1:27036276-27046642	unique_original_catalog_slot	0	0	9166	6e270c8b9e251dba5fa5c515e2744fee40c6f832c871a95928d07719a62085b4
10p12.1_carrier_kcon.aln.fa	HG01786_hap1	10p12.1	10p12.1	HG01786	h1	0	1	HG01786_hap1_hprc_r2_v1.0.1_HML-2_10p12.1	HG01786#1#CM089508.1:26900208-26910574	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01786_hap2	10p12.1	10p12.1	HG01786	h2	0	1	HG01786_hap2_hprc_r2_v1.0.1_HML-2_10p12.1	HG01786#2#CM089532.1:26898075-26908441	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01884_pat	10p12.1	10p12.1	HG01884	pat	0	1	HG01884_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01884#1#CM086409.1:26902175-26912536	unique_original_catalog_slot	0	0	9161	e2ef67cb074c1bc84b4dc33caedf7f6e240d3a108bbff03173beb9b44535ee76
10p12.1_carrier_kcon.aln.fa	HG01890_h1	10p12.1	10p12.1	HG01890	h1	0	1	HG01890_h1_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG01890#1#haplotype1-0000012#0:108432655-108472064	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01890_h2	10p12.1	10p12.1	HG01890	h2	0	1	HG01890_h2_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG01890#2#haplotype2-0000062#0:109978596-110018003	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01928_mat	10p12.1	10p12.1	HG01928	mat	0	1	HG01928_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01928#2#CM089008.1:26891396-26901762	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01928_pat	10p12.1	10p12.1	HG01928	pat	0	1	HG01928_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01928#1#CM088992.1:26907538-26917904	unique_original_catalog_slot	0	0	9166	161cf0b67e90b8d3144e673d9fe9dce03807281bd4328cf07805249ea1cf1300
10p12.1_carrier_kcon.aln.fa	HG01934_mat	10p12.1	10p12.1	HG01934	mat	0	1	HG01934_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01934#2#CM088885.1:26908848-26919214	unique_original_catalog_slot	0	0	9166	fbefc18345476b1b1ee7d6564041fcf0b058d1b6997f8db12f0ecb9028a5016d
10p12.1_carrier_kcon.aln.fa	HG01934_pat	10p12.1	10p12.1	HG01934	pat	0	1	HG01934_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01934#1#CM088844.1:26919343-26929709	unique_original_catalog_slot	0	0	9166	161cf0b67e90b8d3144e673d9fe9dce03807281bd4328cf07805249ea1cf1300
10p12.1_carrier_kcon.aln.fa	HG01940_mat	10p12.1	10p12.1	HG01940	mat	0	1	HG01940_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01940#2#CM088665.1:26914819-26925185	unique_original_catalog_slot	0	0	9166	161cf0b67e90b8d3144e673d9fe9dce03807281bd4328cf07805249ea1cf1300
10p12.1_carrier_kcon.aln.fa	HG01943_mat	10p12.1	10p12.1	HG01943	mat	0	1	HG01943_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01943#2#CM089364.1:26898305-26908671	unique_original_catalog_slot	0	0	9166	edc97431c91638f79d5277a95671b13598e46e612d532dce36f5ed515c51ac65
10p12.1_carrier_kcon.aln.fa	HG01943_pat	10p12.1	10p12.1	HG01943	pat	0	1	HG01943_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01943#1#CM089355.1:26893019-26903385	unique_original_catalog_slot	0	0	9166	161cf0b67e90b8d3144e673d9fe9dce03807281bd4328cf07805249ea1cf1300
10p12.1_carrier_kcon.aln.fa	HG01952_mat	10p12.1	10p12.1	HG01952	mat	0	1	HG01952_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01952#2#CM088003.1:26899821-26910187	unique_original_catalog_slot	0	0	9166	161cf0b67e90b8d3144e673d9fe9dce03807281bd4328cf07805249ea1cf1300
10p12.1_carrier_kcon.aln.fa	HG01952_pat	10p12.1	10p12.1	HG01952	pat	0	1	HG01952_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01952#1#CM087978.1:26890032-26900398	unique_original_catalog_slot	0	0	9166	f33293dae67222d46bb0908711579b572ad4a4dd25a87f31f37cb2e547a3c18d
10p12.1_carrier_kcon.aln.fa	HG01960_pat	10p12.1	10p12.1	HG01960	pat	0	1	HG01960_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01960#1#CM088649.1:26903980-26914346	unique_original_catalog_slot	0	0	9166	1b0f6b7b270c7158696508cc746f599ca9235e7a8c9d594f29659e3c26a9047c
10p12.1_carrier_kcon.aln.fa	HG01969_mat	10p12.1	10p12.1	HG01969	mat	0	1	HG01969_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01969#2#CM088703.1:26912750-26923116	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01969_pat	10p12.1	10p12.1	HG01969	pat	0	1	HG01969_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01969#1#CM088691.1:26912379-26922745	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01975_mat	10p12.1	10p12.1	HG01975	mat	0	1	HG01975_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01975#2#CM099816.1:26899142-26909508	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG01975_pat	10p12.1	10p12.1	HG01975	pat	0	1	HG01975_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01975#1#CM099801.1:26897085-26907451	unique_original_catalog_slot	0	0	9166	161cf0b67e90b8d3144e673d9fe9dce03807281bd4328cf07805249ea1cf1300
10p12.1_carrier_kcon.aln.fa	HG01978_mat	10p12.1	10p12.1	HG01978	mat	0	1	HG01978_mat_hprc_r2_v1.1.0_HML-2_10p12.1	HG01978#2#CM089276.1:26900129-26910495	unique_original_catalog_slot	0	0	9166	161cf0b67e90b8d3144e673d9fe9dce03807281bd4328cf07805249ea1cf1300
10p12.1_carrier_kcon.aln.fa	HG01978_pat	10p12.1	10p12.1	HG01978	pat	0	1	HG01978_pat_hprc_r2_v1.1.0_HML-2_10p12.1	HG01978#1#CM089250.1:26906686-26917052	unique_original_catalog_slot	0	0	9166	ccd8fadf337d6beb911357799b28c304acb87efa8de2722c16c4105d7a1073db
10p12.1_carrier_kcon.aln.fa	HG01981_pat	10p12.1	10p12.1	HG01981	pat	0	1	HG01981_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01981#1#CM086325.1:26900693-26911059	unique_original_catalog_slot	0	0	9166	161cf0b67e90b8d3144e673d9fe9dce03807281bd4328cf07805249ea1cf1300
10p12.1_carrier_kcon.aln.fa	HG01993_mat	10p12.1	10p12.1	HG01993	mat	0	1	HG01993_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01993#2#CM086538.1:26893694-26904060	unique_original_catalog_slot	0	0	9166	161cf0b67e90b8d3144e673d9fe9dce03807281bd4328cf07805249ea1cf1300
10p12.1_carrier_kcon.aln.fa	HG01993_pat	10p12.1	10p12.1	HG01993	pat	0	1	HG01993_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG01993#1#CM086498.1:26910921-26921287	unique_original_catalog_slot	0	0	9166	dab16e51a438531c2ecbecc5460ca33cb52169fc0ac2f26575141051ca441292
10p12.1_carrier_kcon.aln.fa	HG02004_mat	10p12.1	10p12.1	HG02004	mat	0	1	HG02004_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG02004#2#CM086314.1:26906798-26917164	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG02004_pat	10p12.1	10p12.1	HG02004	pat	0	1	HG02004_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG02004#1#CM086305.1:26919026-26929392	unique_original_catalog_slot	0	0	9166	161cf0b67e90b8d3144e673d9fe9dce03807281bd4328cf07805249ea1cf1300
10p12.1_carrier_kcon.aln.fa	HG02011_h1	10p12.1	10p12.1	HG02011	h1	0	1	HG02011_h1_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG02011#1#haplotype1-0000023#0:108791196-108830613	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG02011_h2	10p12.1	10p12.1	HG02011	h2	0	1	HG02011_h2_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG02011#2#haplotype2-0000073#0:107950328-107989742	unique_original_catalog_slot	0	0	9161	1498eaec17912111ba6d5ee91b7c19f5ac4f3ee0b28c3887b548ebd9af709cc0
10p12.1_carrier_kcon.aln.fa	HG02018_h1	10p12.1	10p12.1	HG02018	h1	0	1	HG02018_h1_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG02018#1#haplotype1-0000015#0:109739162-109778569	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG02018_h2	10p12.1	10p12.1	HG02018	h2	0	1	HG02018_h2_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG02018#2#haplotype2-0000091#0:107727642-107767037	unique_original_catalog_slot	0	0	9166	7e991423fc5b093c6ddff85364e217d694277945761881302fa2199f8f5c5d16
10p12.1_carrier_kcon.aln.fa	HG02027_mat	10p12.1	10p12.1	HG02027	mat	0	1	HG02027_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG02027#2#CM086991.1:26912564-26922930	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG02027_pat	10p12.1	10p12.1	HG02027	pat	0	1	HG02027_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG02027#1#CM086979.1:26891557-26901923	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG02040_hap2	10p12.1	10p12.1	HG02040	h2	0	1	HG02040_hap2_hprc_r2_v1.0.1_HML-2_10p12.1	HG02040#2#CM087408.1:26889076-26899442	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG02055_mat	10p12.1	10p12.1	HG02055	mat	0	1	HG02055_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG02055#2#CM092198.1:26909306-26919672	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG02055_pat	10p12.1	10p12.1	HG02055	pat	0	1	HG02055_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG02055#1#CM092210.1:27235173-27245539	unique_original_catalog_slot	0	0	9166	97fb9731d045e5e61dcb39cc9022e87d832a28c31cd03c1371425375af5c046f
10p12.1_carrier_kcon.aln.fa	HG02056_mat	10p12.1	10p12.1	HG02056	mat	0	1	HG02056_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG02056#2#CM085886.1:26922499-26932865	unique_original_catalog_slot	0	0	9166	eab832b3fc9d5cebd1572654786980580f75faa24d2cfe25b93a173c838774b0
10p12.1_carrier_kcon.aln.fa	HG02056_pat	10p12.1	10p12.1	HG02056	pat	0	1	HG02056_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG02056#1#CM085874.1:26920064-26930430	unique_original_catalog_slot	0	0	9166	161cf0b67e90b8d3144e673d9fe9dce03807281bd4328cf07805249ea1cf1300
10p12.1_carrier_kcon.aln.fa	HG02059_h1	10p12.1	10p12.1	HG02059	h1	0	1	HG02059_h1_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG02059#1#haplotype1-0000008#0:26882889-26922297	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG02059_h2	10p12.1	10p12.1	HG02059	h2	0	1	HG02059_h2_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG02059#2#haplotype2-0000130#0:109228935-109268352	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG02071_mat	10p12.1	10p12.1	HG02071	mat	0	1	HG02071_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG02071#2#CM088287.1:26906326-26916692	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG02071_pat	10p12.1	10p12.1	HG02071	pat	0	1	HG02071_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG02071#1#CM088264.1:26880851-26891217	unique_original_catalog_slot	0	0	9166	52b6d991b1504572447edcc73715e80806dedb46da1419ab7025f9d33fe7f404
10p12.1_carrier_kcon.aln.fa	HG02080_mat	10p12.1	10p12.1	HG02080	mat	0	1	HG02080_mat_hprc_r2_v1.0.1_HML-2_10p12.1	HG02080#2#CM092051.1:26900665-26911031	unique_original_catalog_slot	0	0	9166	161cf0b67e90b8d3144e673d9fe9dce03807281bd4328cf07805249ea1cf1300
10p12.1_carrier_kcon.aln.fa	HG02080_pat	10p12.1	10p12.1	HG02080	pat	0	1	HG02080_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG02080#1#CM092065.1:26901624-26911990	unique_original_catalog_slot	0	0	9166	8b6aee63c0dee52ee7e1d4eabff2b2bfc0fe9c57f35e0fe02c3f811c968c22bc
10p12.1_carrier_kcon.aln.fa	HG02106_h1	10p12.1	10p12.1	HG02106	h1	0	1	HG02106_h1_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG02106#1#haplotype1-0000038#0:108487127-108526546	unique_original_catalog_slot	0	0	9166	161cf0b67e90b8d3144e673d9fe9dce03807281bd4328cf07805249ea1cf1300
10p12.1_carrier_kcon.aln.fa	HG02106_h2	10p12.1	10p12.1	HG02106	h2	0	1	HG02106_h2_HML-2_10p12.1_graph_hgsvc3-2024-02-23-mc-chm13	HG02106#2#haplotype2-0000101#0:21089665-21129090	unique_original_catalog_slot	0	0	9166	ccd8fadf337d6beb911357799b28c304acb87efa8de2722c16c4105d7a1073db
10p12.1_carrier_kcon.aln.fa	HG02109_pat	10p12.1	10p12.1	HG02109	pat	0	1	HG02109_pat_hprc_r2_v1.0.1_HML-2_10p12.1	HG02109#1#CM092165.1:26930083-26932242	unique_original_catalog_slot	0	0	960	5de101f7862183f72ea477f816ba39448b10c1bb58c31660b49443d3196fc96e
