locus	array	sample	haplotype	copy_count	copy_a	copy_b	region	jointly_called_bases	substitution_differences	p_distance	indel_runs	indel_bases	terminal_gap_bases	transitions
7p22.1	HG00513_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	1	2	whole_unit	9458	18	0.0019031507718333686	1	1	0	13
7p22.1	HG00513_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	1	2	internal	7535	10	0.0013271400132714001	1	1	0	8
7p22.1	HG00513_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	1	2	5p_LTR	961	1	0.001040582726326743	0	0	0	1
7p22.1	HG00513_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	1	2	3p_LTR	962	7	0.007276507276507277	0	0	0	4
7p22.1	HG00513_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	1	2	gag	2001	4	0.001999000499750125	0	0	0	4
7p22.1	HG00513_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG00513_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	1	2	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	HG00513_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00513	h2	2	1	2	env	2100	0	0.0	0	0	0	0
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	1	2	whole_unit	9458	12	0.0012687671812222456	1	1	0	10
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	1	3	whole_unit	9458	21	0.00222034256713893	1	1	0	16
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	2	3	whole_unit	9459	9	0.0009514747859181732	0	0	0	6
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	1	2	internal	7535	11	0.00145985401459854	1	1	0	9
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	1	3	internal	7535	13	0.0017252820172528201	1	1	0	11
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	2	3	internal	7536	2	0.0002653927813163482	0	0	0	2
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	1	2	5p_LTR	961	1	0.001040582726326743	0	0	0	1
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	1	3	5p_LTR	961	1	0.001040582726326743	0	0	0	1
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	2	3	5p_LTR	961	0	0.0	0	0	0	0
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	1	2	3p_LTR	962	0	0.0	0	0	0	0
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	1	3	3p_LTR	962	7	0.007276507276507277	0	0	0	4
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	2	3	3p_LTR	962	7	0.007276507276507277	0	0	0	4
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	1	2	gag	2001	4	0.001999000499750125	0	0	0	4
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	1	3	gag	2001	4	0.001999000499750125	0	0	0	4
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	2	3	gag	2001	0	0.0	0	0	0	0
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	1	3	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	2	3	pro	1005	0	0.0	0	0	0	0
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	1	2	pol	2871	3	0.0010449320794148381	0	0	0	3
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	1	3	pol	2871	4	0.0013932427725531174	0	0	0	4
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	2	3	pol	2871	1	0.00034831069313827936	0	0	0	1
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	1	2	env	2100	0	0.0	0	0	0	0
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	1	3	env	2100	1	0.0004761904761904762	0	0	0	1
7p22.1	HG00514_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h1	3	2	3	env	2100	1	0.0004761904761904762	0	0	0	1
7p22.1	HG00514_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h2	2	1	2	whole_unit	9458	19	0.0020088813702685555	1	1	0	14
7p22.1	HG00514_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h2	2	1	2	internal	7535	11	0.00145985401459854	1	1	0	9
7p22.1	HG00514_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h2	2	1	2	5p_LTR	961	1	0.001040582726326743	0	0	0	1
7p22.1	HG00514_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h2	2	1	2	3p_LTR	962	7	0.007276507276507277	0	0	0	4
7p22.1	HG00514_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h2	2	1	2	gag	2001	4	0.001999000499750125	0	0	0	4
7p22.1	HG00514_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h2	2	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG00514_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h2	2	1	2	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	HG00514_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00514	h2	2	1	2	env	2100	1	0.0004761904761904762	0	0	0	1
7p22.1	HG00558_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00558	mat	2	1	2	whole_unit	9455	19	0.002009518773135907	2	4	0	14
7p22.1	HG00558_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00558	mat	2	1	2	internal	7535	11	0.00145985401459854	1	1	0	9
7p22.1	HG00558_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00558	mat	2	1	2	5p_LTR	958	1	0.0010438413361169101	1	3	0	1
7p22.1	HG00558_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00558	mat	2	1	2	3p_LTR	962	7	0.007276507276507277	0	0	0	4
7p22.1	HG00558_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00558	mat	2	1	2	gag	2001	4	0.001999000499750125	0	0	0	4
7p22.1	HG00558_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00558	mat	2	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG00558_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00558	mat	2	1	2	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	HG00558_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00558	mat	2	1	2	env	2100	1	0.0004761904761904762	0	0	0	1
7p22.1	HG00558_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00558	pat	2	1	2	whole_unit	9458	19	0.0020088813702685555	1	1	0	15
7p22.1	HG00558_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00558	pat	2	1	2	internal	7535	11	0.00145985401459854	1	1	0	10
7p22.1	HG00558_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00558	pat	2	1	2	5p_LTR	961	1	0.001040582726326743	0	0	0	1
7p22.1	HG00558_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00558	pat	2	1	2	3p_LTR	962	7	0.007276507276507277	0	0	0	4
7p22.1	HG00558_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00558	pat	2	1	2	gag	2001	4	0.001999000499750125	0	0	0	4
7p22.1	HG00558_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00558	pat	2	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG00558_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00558	pat	2	1	2	pol	2871	3	0.0010449320794148381	0	0	0	3
7p22.1	HG00558_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00558	pat	2	1	2	env	2100	1	0.0004761904761904762	0	0	0	1
7p22.1	HG00597_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00597	pat	2	1	2	whole_unit	9458	19	0.0020088813702685555	1	1	0	14
7p22.1	HG00597_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00597	pat	2	1	2	internal	7535	11	0.00145985401459854	1	1	0	9
7p22.1	HG00597_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00597	pat	2	1	2	5p_LTR	961	1	0.001040582726326743	0	0	0	1
7p22.1	HG00597_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00597	pat	2	1	2	3p_LTR	962	7	0.007276507276507277	0	0	0	4
7p22.1	HG00597_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00597	pat	2	1	2	gag	2001	4	0.001999000499750125	0	0	0	4
7p22.1	HG00597_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00597	pat	2	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG00597_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00597	pat	2	1	2	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	HG00597_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00597	pat	2	1	2	env	2100	1	0.0004761904761904762	0	0	0	1
7p22.1	HG00609_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00609	mat	2	1	2	whole_unit	9459	1	0.0001057194206575748	0	0	0	1
7p22.1	HG00609_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00609	mat	2	1	2	internal	7536	0	0.0	0	0	0	0
7p22.1	HG00609_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00609	mat	2	1	2	5p_LTR	961	0	0.0	0	0	0	0
7p22.1	HG00609_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00609	mat	2	1	2	3p_LTR	962	1	0.0010395010395010396	0	0	0	1
7p22.1	HG00609_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00609	mat	2	1	2	gag	2001	0	0.0	0	0	0	0
7p22.1	HG00609_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00609	mat	2	1	2	pro	1005	0	0.0	0	0	0	0
7p22.1	HG00609_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00609	mat	2	1	2	pol	2871	0	0.0	0	0	0	0
7p22.1	HG00609_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00609	mat	2	1	2	env	2100	0	0.0	0	0	0	0
7p22.1	HG00609_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00609	pat	2	1	2	whole_unit	9458	19	0.0020088813702685555	1	1	0	14
7p22.1	HG00609_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00609	pat	2	1	2	internal	7535	11	0.00145985401459854	1	1	0	9
7p22.1	HG00609_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00609	pat	2	1	2	5p_LTR	961	1	0.001040582726326743	0	0	0	1
7p22.1	HG00609_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00609	pat	2	1	2	3p_LTR	962	7	0.007276507276507277	0	0	0	4
7p22.1	HG00609_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00609	pat	2	1	2	gag	2001	4	0.001999000499750125	0	0	0	4
7p22.1	HG00609_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00609	pat	2	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG00609_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00609	pat	2	1	2	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	HG00609_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00609	pat	2	1	2	env	2100	1	0.0004761904761904762	0	0	0	1
7p22.1	HG00673_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00673	mat	2	1	2	whole_unit	9458	19	0.0020088813702685555	1	1	0	14
7p22.1	HG00673_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00673	mat	2	1	2	internal	7535	11	0.00145985401459854	1	1	0	9
7p22.1	HG00673_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00673	mat	2	1	2	5p_LTR	961	1	0.001040582726326743	0	0	0	1
7p22.1	HG00673_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00673	mat	2	1	2	3p_LTR	962	7	0.007276507276507277	0	0	0	4
7p22.1	HG00673_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00673	mat	2	1	2	gag	2001	5	0.0024987506246876563	0	0	0	5
7p22.1	HG00673_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00673	mat	2	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG00673_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00673	mat	2	1	2	pol	2871	1	0.00034831069313827936	0	0	0	1
7p22.1	HG00673_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00673	mat	2	1	2	env	2100	1	0.0004761904761904762	0	0	0	1
7p22.1	HG00673_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00673	pat	2	1	2	whole_unit	9458	19	0.0020088813702685555	1	1	0	14
7p22.1	HG00673_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00673	pat	2	1	2	internal	7535	11	0.00145985401459854	1	1	0	9
7p22.1	HG00673_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00673	pat	2	1	2	5p_LTR	961	1	0.001040582726326743	0	0	0	1
7p22.1	HG00673_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00673	pat	2	1	2	3p_LTR	962	7	0.007276507276507277	0	0	0	4
7p22.1	HG00673_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00673	pat	2	1	2	gag	2001	4	0.001999000499750125	0	0	0	4
7p22.1	HG00673_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00673	pat	2	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG00673_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00673	pat	2	1	2	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	HG00673_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00673	pat	2	1	2	env	2100	1	0.0004761904761904762	0	0	0	1
7p22.1	HG00706_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00706	pat	2	1	2	whole_unit	9458	20	0.002114611968703743	1	1	0	14
7p22.1	HG00706_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00706	pat	2	1	2	internal	7535	12	0.0015925680159256802	1	1	0	9
7p22.1	HG00706_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00706	pat	2	1	2	5p_LTR	961	1	0.001040582726326743	0	0	0	1
7p22.1	HG00706_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00706	pat	2	1	2	3p_LTR	962	7	0.007276507276507277	0	0	0	4
7p22.1	HG00706_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00706	pat	2	1	2	gag	2001	4	0.001999000499750125	0	0	0	4
7p22.1	HG00706_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00706	pat	2	1	2	pro	1004	5	0.0049800796812749	1	1	0	3
7p22.1	HG00706_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00706	pat	2	1	2	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	HG00706_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00706	pat	2	1	2	env	2100	1	0.0004761904761904762	0	0	0	1
7p22.1	HG00735_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00735	pat	2	1	2	whole_unit	9458	21	0.00222034256713893	1	1	0	16
7p22.1	HG00735_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00735	pat	2	1	2	internal	7535	13	0.0017252820172528201	1	1	0	11
7p22.1	HG00735_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00735	pat	2	1	2	5p_LTR	961	1	0.001040582726326743	0	0	0	1
7p22.1	HG00735_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00735	pat	2	1	2	3p_LTR	962	7	0.007276507276507277	0	0	0	4
7p22.1	HG00735_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00735	pat	2	1	2	gag	2001	4	0.001999000499750125	0	0	0	4
7p22.1	HG00735_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00735	pat	2	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG00735_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00735	pat	2	1	2	pol	2871	4	0.0013932427725531174	0	0	0	4
7p22.1	HG00735_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00735	pat	2	1	2	env	2100	1	0.0004761904761904762	0	0	0	1
7p22.1	HG00738_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00738	mat	2	1	2	whole_unit	9458	20	0.002114611968703743	1	1	0	14
7p22.1	HG00738_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00738	mat	2	1	2	internal	7535	11	0.00145985401459854	1	1	0	8
7p22.1	HG00738_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00738	mat	2	1	2	5p_LTR	961	3	0.003121748178980229	0	0	0	2
7p22.1	HG00738_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00738	mat	2	1	2	3p_LTR	962	6	0.006237006237006237	0	0	0	4
7p22.1	HG00738_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00738	mat	2	1	2	gag	2001	4	0.001999000499750125	0	0	0	4
7p22.1	HG00738_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00738	mat	2	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG00738_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00738	mat	2	1	2	pol	2871	3	0.0010449320794148381	0	0	0	2
7p22.1	HG00738_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00738	mat	2	1	2	env	2100	1	0.0004761904761904762	0	0	0	0
7p22.1	HG00741_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00741	mat	2	1	2	whole_unit	9458	23	0.0024318037640093043	1	1	0	18
7p22.1	HG00741_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00741	mat	2	1	2	internal	7535	13	0.0017252820172528201	1	1	0	11
7p22.1	HG00741_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00741	mat	2	1	2	5p_LTR	961	3	0.003121748178980229	0	0	0	3
7p22.1	HG00741_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00741	mat	2	1	2	3p_LTR	962	7	0.007276507276507277	0	0	0	4
7p22.1	HG00741_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00741	mat	2	1	2	gag	2001	4	0.001999000499750125	0	0	0	4
7p22.1	HG00741_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00741	mat	2	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG00741_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00741	mat	2	1	2	pol	2871	4	0.0013932427725531174	0	0	0	4
7p22.1	HG00741_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG00741	mat	2	1	2	env	2100	1	0.0004761904761904762	0	0	0	1
7p22.1	HG00864_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00864	h1	2	1	2	whole_unit	9458	19	0.0020088813702685555	1	1	0	14
7p22.1	HG00864_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00864	h1	2	1	2	internal	7535	11	0.00145985401459854	1	1	0	9
7p22.1	HG00864_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00864	h1	2	1	2	5p_LTR	961	1	0.001040582726326743	0	0	0	1
7p22.1	HG00864_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00864	h1	2	1	2	3p_LTR	962	7	0.007276507276507277	0	0	0	4
7p22.1	HG00864_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00864	h1	2	1	2	gag	2001	4	0.001999000499750125	0	0	0	4
7p22.1	HG00864_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00864	h1	2	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG00864_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00864	h1	2	1	2	pol	2871	2	0.0006966213862765587	0	0	0	2
7p22.1	HG00864_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG00864	h1	2	1	2	env	2100	1	0.0004761904761904762	0	0	0	1
7p22.1	HG01074_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01074	mat	2	1	2	whole_unit	9459	6	0.0006343165239454488	0	0	0	4
7p22.1	HG01074_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01074	mat	2	1	2	internal	7536	0	0.0	0	0	0	0
7p22.1	HG01074_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01074	mat	2	1	2	5p_LTR	961	0	0.0	0	0	0	0
7p22.1	HG01074_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01074	mat	2	1	2	3p_LTR	962	6	0.006237006237006237	0	0	0	4
7p22.1	HG01074_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01074	mat	2	1	2	gag	2001	0	0.0	0	0	0	0
7p22.1	HG01074_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01074	mat	2	1	2	pro	1005	0	0.0	0	0	0	0
7p22.1	HG01074_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01074	mat	2	1	2	pol	2871	0	0.0	0	0	0	0
7p22.1	HG01074_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01074	mat	2	1	2	env	2100	0	0.0	0	0	0	0
7p22.1	HG01099_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01099	pat	2	1	2	whole_unit	9458	21	0.00222034256713893	1	1	0	16
7p22.1	HG01099_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01099	pat	2	1	2	internal	7535	13	0.0017252820172528201	1	1	0	11
7p22.1	HG01099_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01099	pat	2	1	2	5p_LTR	961	1	0.001040582726326743	0	0	0	1
7p22.1	HG01099_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01099	pat	2	1	2	3p_LTR	962	7	0.007276507276507277	0	0	0	4
7p22.1	HG01099_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01099	pat	2	1	2	gag	2001	4	0.001999000499750125	0	0	0	4
7p22.1	HG01099_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01099	pat	2	1	2	pro	1004	4	0.00398406374501992	1	1	0	3
7p22.1	HG01099_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01099	pat	2	1	2	pol	2871	4	0.0013932427725531174	0	0	0	4
7p22.1	HG01099_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01099	pat	2	1	2	env	2100	1	0.0004761904761904762	0	0	0	1
7p22.1	HG01106_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01106	mat	2	1	2	whole_unit	9459	6	0.0006343165239454488	0	0	0	4
7p22.1	HG01106_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01106	mat	2	1	2	internal	7536	0	0.0	0	0	0	0
7p22.1	HG01106_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01106	mat	2	1	2	5p_LTR	961	0	0.0	0	0	0	0
7p22.1	HG01106_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01106	mat	2	1	2	3p_LTR	962	6	0.006237006237006237	0	0	0	4
7p22.1	HG01106_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01106	mat	2	1	2	gag	2001	0	0.0	0	0	0	0
7p22.1	HG01106_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01106	mat	2	1	2	pro	1005	0	0.0	0	0	0	0
7p22.1	HG01106_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01106	mat	2	1	2	pol	2871	0	0.0	0	0	0	0
7p22.1	HG01106_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG01106	mat	2	1	2	env	2100	0	0.0	0	0	0	0
