locus	sample	haplotype	array	copy_index	copy_count	id	source_path	source_sha256	source_header	source_identifier	catalog_to_local_offset	slice_start0	slice_end0	length	sequence_sha256	type
12q24.33	NA19317	h1	NA19317_h1_HML-2_12q24.33_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	2	2	NA19317_h1_HML-2_12q24.33_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_12q24.33/NA19317_h1_HML-2_12q24.33_graph_hgsvc3-2024-02-23-mc-chm13.fa	4dac8994f681978408e280cac7244cc6aafe7d4bf82aed032133440cc591b520	>NA19317_h1_HML-2_12q24.33_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19317#1#haplotype1-0000015#0:133485428-133526503 genomic_strand:-	NA19317#1#haplotype1-0000015#0:133515116-133520637	500	5366	10888	5522	9024494ced30f1cf8812b4ef4b1ee5021c33ee336e5b506c0fda788047db24a4	type2
12q24.33	NA19384	h2	NA19384_h2_HML-2_12q24.33_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	1	2	NA19384_h2_HML-2_12q24.33_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_12q24.33/NA19384_h2_HML-2_12q24.33_graph_hgsvc3-2024-02-23-mc-chm13.fa	41a8afa4d756fa83e0ccae668c3a99d238f538b19ed4896638dd34850593cef1	>NA19384_h2_HML-2_12q24.33_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19384#2#haplotype2-0000138#0:159553-200628 genomic_strand:-	NA19384#2#haplotype2-0000138#0:194176-199697	500	431	5953	5522	f221cedcfc543d9096b75b533e742e6a39743ff3d472e5740229e6341b058554	type2
12q24.33	NA19384	h2	NA19384_h2_HML-2_12q24.33_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	2	2	NA19384_h2_HML-2_12q24.33_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_12q24.33/NA19384_h2_HML-2_12q24.33_graph_hgsvc3-2024-02-23-mc-chm13.fa	41a8afa4d756fa83e0ccae668c3a99d238f538b19ed4896638dd34850593cef1	>NA19384_h2_HML-2_12q24.33_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19384#2#haplotype2-0000138#0:159553-200628 genomic_strand:-	NA19384#2#haplotype2-0000138#0:189241-194762	500	5366	10888	5522	9024494ced30f1cf8812b4ef4b1ee5021c33ee336e5b506c0fda788047db24a4	type2
12q24.33	NA19434	h2	NA19434_h2_HML-2_12q24.33_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	1	2	NA19434_h2_HML-2_12q24.33_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_12q24.33/NA19434_h2_HML-2_12q24.33_graph_hgsvc3-2024-02-23-mc-chm13.fa	cf04833a17c2cf8bb02647788aa47db919d870e3b902269d7e16129213b252ec	>NA19434_h2_HML-2_12q24.33_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19434#2#haplotype2-0000112#0:93032635-93073710 genomic_strand:-	NA19434#2#haplotype2-0000112#0:93067258-93072779	500	431	5953	5522	f221cedcfc543d9096b75b533e742e6a39743ff3d472e5740229e6341b058554	type2
12q24.33	NA19434	h2	NA19434_h2_HML-2_12q24.33_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	2	2	NA19434_h2_HML-2_12q24.33_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_12q24.33/NA19434_h2_HML-2_12q24.33_graph_hgsvc3-2024-02-23-mc-chm13.fa	cf04833a17c2cf8bb02647788aa47db919d870e3b902269d7e16129213b252ec	>NA19434_h2_HML-2_12q24.33_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|NA19434#2#haplotype2-0000112#0:93032635-93073710 genomic_strand:-	NA19434#2#haplotype2-0000112#0:93062323-93067844	500	5366	10888	5522	9024494ced30f1cf8812b4ef4b1ee5021c33ee336e5b506c0fda788047db24a4	type2
12q24.33	NA20850	h2	NA20850_hap2_hprc_r2_v1.0.1_HML-2_12q24.33_MULTI	1	2	NA20850_hap2_hprc_r2_v1.0.1_HML-2_12q24.33_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_12q24.33/NA20850_hap2_hprc_r2_v1.0.1_HML-2_12q24.33.fa	2cedf16d64d3918f18ccb68a598d625770dea6fda3bce487463d99edc66b4ee4	>NA20850_hap2_hprc_r2_v1.0.1_HML-2_12q24.33_MULTI assembly_coords:NA20850#2#CM094311.1:133881439-133892497 genomic_strand:-	NA20850#2#CM094311.1:133886547-133892066	0	431	5951	5520	12da5bea22e2249aa065f9c2b5dcc311c21726413470603a8f1c10c113725be4	type2
12q24.33	NA20850	h2	NA20850_hap2_hprc_r2_v1.0.1_HML-2_12q24.33_MULTI	2	2	NA20850_hap2_hprc_r2_v1.0.1_HML-2_12q24.33_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_12q24.33/NA20850_hap2_hprc_r2_v1.0.1_HML-2_12q24.33.fa	2cedf16d64d3918f18ccb68a598d625770dea6fda3bce487463d99edc66b4ee4	>NA20850_hap2_hprc_r2_v1.0.1_HML-2_12q24.33_MULTI assembly_coords:NA20850#2#CM094311.1:133881439-133892497 genomic_strand:-	NA20850#2#CM094311.1:133881614-133887133	0	5364	10884	5520	57a008e3937b25e0fb1dd245b0dc6b6cc17690d7ba2f3b9368cd693bce143930	type2
1p31.1b	HG00329	h1	HG00329_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	1	4	HG00329_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG00329_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	f6dbbfbe9ca2226c4bc860f0f0f8df61e41d5f55faf522ac9286e8a43dd1263f	>HG00329_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:HG00329#1#JBIRDP010000002.1:75167507-75190294 genomic_strand:+	HG00329#1#JBIRDP010000002.1:75167614-75173973	0	107	6467	6360	176fd9982b130be4163674825fac94539d3269bd44d9c2c76ab798a54e69e8b1	type1
1p31.1b	HG00329	h1	HG00329_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	2	4	HG00329_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG00329_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	f6dbbfbe9ca2226c4bc860f0f0f8df61e41d5f55faf522ac9286e8a43dd1263f	>HG00329_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:HG00329#1#JBIRDP010000002.1:75167507-75190294 genomic_strand:+	HG00329#1#JBIRDP010000002.1:75173019-75179378	0	5512	11872	6360	176fd9982b130be4163674825fac94539d3269bd44d9c2c76ab798a54e69e8b1	type1
1p31.1b	HG00329	h1	HG00329_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	3	4	HG00329_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part3	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG00329_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	f6dbbfbe9ca2226c4bc860f0f0f8df61e41d5f55faf522ac9286e8a43dd1263f	>HG00329_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:HG00329#1#JBIRDP010000002.1:75167507-75190294 genomic_strand:+	HG00329#1#JBIRDP010000002.1:75178424-75184783	0	10917	17277	6360	176fd9982b130be4163674825fac94539d3269bd44d9c2c76ab798a54e69e8b1	type1
1p31.1b	HG00329	h1	HG00329_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	4	4	HG00329_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part4	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG00329_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	f6dbbfbe9ca2226c4bc860f0f0f8df61e41d5f55faf522ac9286e8a43dd1263f	>HG00329_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:HG00329#1#JBIRDP010000002.1:75167507-75190294 genomic_strand:+	HG00329#1#JBIRDP010000002.1:75183829-75190188	0	16322	22682	6360	176fd9982b130be4163674825fac94539d3269bd44d9c2c76ab798a54e69e8b1	type1
1p31.1b	HG01167	h2	HG01167_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	1	3	HG01167_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG01167_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	a62b8038b93a62f54436c6d0b23642d9d30ae497e35b0f4bcb4dfae38f6de8f7	>HG01167_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:HG01167#2#CM094538.1:75562292-75579674 genomic_strand:+	HG01167#2#CM094538.1:75562399-75568758	0	107	6467	6360	176fd9982b130be4163674825fac94539d3269bd44d9c2c76ab798a54e69e8b1	type1
1p31.1b	HG01167	h2	HG01167_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	2	3	HG01167_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG01167_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	a62b8038b93a62f54436c6d0b23642d9d30ae497e35b0f4bcb4dfae38f6de8f7	>HG01167_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:HG01167#2#CM094538.1:75562292-75579674 genomic_strand:+	HG01167#2#CM094538.1:75567804-75574163	0	5512	11872	6360	176fd9982b130be4163674825fac94539d3269bd44d9c2c76ab798a54e69e8b1	type1
1p31.1b	HG01167	h2	HG01167_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	3	3	HG01167_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part3	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG01167_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	a62b8038b93a62f54436c6d0b23642d9d30ae497e35b0f4bcb4dfae38f6de8f7	>HG01167_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:HG01167#2#CM094538.1:75562292-75579674 genomic_strand:+	HG01167#2#CM094538.1:75573209-75579568	0	10917	17277	6360	ec5d5176c349faa32ecae86f3b730ddd7063abd3ad2fa7320274e4420472ed9f	type1
1p31.1b	HG03009	h1	HG03009_h1_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	1	3	HG03009_h1_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_1p31.1b/HG03009_h1_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13.fa	54ed2e94e8cbbbebcade7a7e9dd438b2ceb762dcbdb11332013fde561520c753	>HG03009_h1_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|HG03009#1#haplotype1-0000009#0:179210841-179328521 genomic_strand:+	HG03009#1#haplotype1-0000009#0:179211448-179217807	500	107	6467	6360	176fd9982b130be4163674825fac94539d3269bd44d9c2c76ab798a54e69e8b1	type1
1p31.1b	HG03009	h1	HG03009_h1_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	2	3	HG03009_h1_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_1p31.1b/HG03009_h1_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13.fa	54ed2e94e8cbbbebcade7a7e9dd438b2ceb762dcbdb11332013fde561520c753	>HG03009_h1_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|HG03009#1#haplotype1-0000009#0:179210841-179328521 genomic_strand:+	HG03009#1#haplotype1-0000009#0:179216853-179223212	500	5512	11872	6360	176fd9982b130be4163674825fac94539d3269bd44d9c2c76ab798a54e69e8b1	type1
1p31.1b	HG03009	h1	HG03009_h1_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	3	3	HG03009_h1_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part3	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_1p31.1b/HG03009_h1_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13.fa	54ed2e94e8cbbbebcade7a7e9dd438b2ceb762dcbdb11332013fde561520c753	>HG03009_h1_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|HG03009#1#haplotype1-0000009#0:179210841-179328521 genomic_strand:+	HG03009#1#haplotype1-0000009#0:179222258-179228617	500	10917	17277	6360	ec5d5176c349faa32ecae86f3b730ddd7063abd3ad2fa7320274e4420472ed9f	type1
1p31.1b	HG03017	pat	HG03017_pat_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	1	3	HG03017_pat_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03017_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	167f6c44694c94c98f3642fdbf483541f3cee34c82be94738500c33cda5e6567	>HG03017_pat_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:HG03017#1#CM088908.1:75715090-75732472 genomic_strand:+	HG03017#1#CM088908.1:75715197-75721556	0	107	6467	6360	176fd9982b130be4163674825fac94539d3269bd44d9c2c76ab798a54e69e8b1	type1
1p31.1b	HG03017	pat	HG03017_pat_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	2	3	HG03017_pat_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03017_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	167f6c44694c94c98f3642fdbf483541f3cee34c82be94738500c33cda5e6567	>HG03017_pat_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:HG03017#1#CM088908.1:75715090-75732472 genomic_strand:+	HG03017#1#CM088908.1:75720602-75726961	0	5512	11872	6360	176fd9982b130be4163674825fac94539d3269bd44d9c2c76ab798a54e69e8b1	type1
1p31.1b	HG03017	pat	HG03017_pat_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	3	3	HG03017_pat_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part3	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03017_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	167f6c44694c94c98f3642fdbf483541f3cee34c82be94738500c33cda5e6567	>HG03017_pat_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:HG03017#1#CM088908.1:75715090-75732472 genomic_strand:+	HG03017#1#CM088908.1:75726007-75732366	0	10917	17277	6360	6075304438f3f1db08c84616bca24d8342874dfe4b5f789c553c937d13e66dfd	type1
1p31.1b	HG03470	h1	HG03470_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	1	2	HG03470_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03470_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	2b2c400db41182f089d617eed7104993e88a7ac3523af6284f347fb206ad9bd6	>HG03470_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:HG03470#1#JBICSF010000011.1:75445028-75457005 genomic_strand:+	HG03470#1#JBICSF010000011.1:75445135-75451494	0	107	6467	6360	310e6fb01680ce086626c28fa75b3704840ab05a14160d6637d9fc1923ff8bb8	type1
1p31.1b	HG03470	h1	HG03470_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	2	2	HG03470_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG03470_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	2b2c400db41182f089d617eed7104993e88a7ac3523af6284f347fb206ad9bd6	>HG03470_hap1_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:HG03470#1#JBICSF010000011.1:75445028-75457005 genomic_strand:+	HG03470#1#JBICSF010000011.1:75450540-75456899	0	5512	11872	6360	be6d239279065d498462496b42454a8f0d56cbb702cdf73723dd75ab612d200c	type1
1p31.1b	HG03732	h2	HG03732_h2_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	1	2	HG03732_h2_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part1	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_1p31.1b/HG03732_h2_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13.fa	8599ed16d71759e7193c096dd6cfafd511597dd21ad702822219b4cebb3f6fb0	>HG03732_h2_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|HG03732#2#haplotype2-0000073#0:75584366-75696642 genomic_strand:+	HG03732#2#haplotype2-0000073#0:75584973-75591330	500	107	6465	6358	782b39a3c9221f278c09d86325acda00507160b9773ef451f5a6178c63a0243d	type1
1p31.1b	HG03732	h2	HG03732_h2_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	2	2	HG03732_h2_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13_MULTI_part2	historical_source/Documents/HML2_project_data/hgsvc3-2024-02-23-mc-chm13/HML-2_1p31.1b/HG03732_h2_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13.fa	8599ed16d71759e7193c096dd6cfafd511597dd21ad702822219b4cebb3f6fb0	>HG03732_h2_HML-2_1p31.1b_graph_hgsvc3-2024-02-23-mc-chm13_MULTI|HG03732#2#haplotype2-0000073#0:75584366-75696642 genomic_strand:+	HG03732#2#haplotype2-0000073#0:75590376-75596735	500	5510	11870	6360	176fd9982b130be4163674825fac94539d3269bd44d9c2c76ab798a54e69e8b1	type1
1p31.1b	HG04115	pat	HG04115_pat_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	1	3	HG04115_pat_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG04115_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	e083d061890eef741c1afeaf9ce476e508e5829d328f427c97eb9fc56b0c4970	>HG04115_pat_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:HG04115#1#JBHDTF010000060.1:74736800-74754182 genomic_strand:+	HG04115#1#JBHDTF010000060.1:74736907-74743266	0	107	6467	6360	2982ca349215a9d0e60264bef8313f3fe73171f236c6713ed579c644cc10c7c9	type1
1p31.1b	HG04115	pat	HG04115_pat_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	2	3	HG04115_pat_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG04115_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	e083d061890eef741c1afeaf9ce476e508e5829d328f427c97eb9fc56b0c4970	>HG04115_pat_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:HG04115#1#JBHDTF010000060.1:74736800-74754182 genomic_strand:+	HG04115#1#JBHDTF010000060.1:74742312-74748671	0	5512	11872	6360	176fd9982b130be4163674825fac94539d3269bd44d9c2c76ab798a54e69e8b1	type1
1p31.1b	HG04115	pat	HG04115_pat_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	3	3	HG04115_pat_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part3	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/HG04115_pat_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	e083d061890eef741c1afeaf9ce476e508e5829d328f427c97eb9fc56b0c4970	>HG04115_pat_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:HG04115#1#JBHDTF010000060.1:74736800-74754182 genomic_strand:+	HG04115#1#JBHDTF010000060.1:74747717-74754076	0	10917	17277	6360	6075304438f3f1db08c84616bca24d8342874dfe4b5f789c553c937d13e66dfd	type1
1p31.1b	NA21093	h2	NA21093_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	1	4	NA21093_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/NA21093_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	d3969c2a87a1c173c4ecef3da47ca102eafb1b855eef1fad00cf9851d8b2d730	>NA21093_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:NA21093#2#CM089607.1:75558094-75580881 genomic_strand:+	NA21093#2#CM089607.1:75558201-75564560	0	107	6467	6360	176fd9982b130be4163674825fac94539d3269bd44d9c2c76ab798a54e69e8b1	type1
1p31.1b	NA21093	h2	NA21093_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	2	4	NA21093_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/NA21093_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	d3969c2a87a1c173c4ecef3da47ca102eafb1b855eef1fad00cf9851d8b2d730	>NA21093_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:NA21093#2#CM089607.1:75558094-75580881 genomic_strand:+	NA21093#2#CM089607.1:75563606-75569965	0	5512	11872	6360	176fd9982b130be4163674825fac94539d3269bd44d9c2c76ab798a54e69e8b1	type1
1p31.1b	NA21093	h2	NA21093_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	3	4	NA21093_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part3	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/NA21093_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	d3969c2a87a1c173c4ecef3da47ca102eafb1b855eef1fad00cf9851d8b2d730	>NA21093_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:NA21093#2#CM089607.1:75558094-75580881 genomic_strand:+	NA21093#2#CM089607.1:75569011-75575370	0	10917	17277	6360	176fd9982b130be4163674825fac94539d3269bd44d9c2c76ab798a54e69e8b1	type1
1p31.1b	NA21093	h2	NA21093_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	4	4	NA21093_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part4	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/NA21093_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	d3969c2a87a1c173c4ecef3da47ca102eafb1b855eef1fad00cf9851d8b2d730	>NA21093_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:NA21093#2#CM089607.1:75558094-75580881 genomic_strand:+	NA21093#2#CM089607.1:75574416-75580775	0	16322	22682	6360	6075304438f3f1db08c84616bca24d8342874dfe4b5f789c553c937d13e66dfd	type1
1p31.1b	NA21106	h2	NA21106_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	1	4	NA21106_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/NA21106_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	134ed467688acd05fda9899ed0432bdba5fe455924936a199c10aeab718cf64f	>NA21106_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:NA21106#2#CM089583.1:75559799-75582586 genomic_strand:+	NA21106#2#CM089583.1:75559906-75566265	0	107	6467	6360	176fd9982b130be4163674825fac94539d3269bd44d9c2c76ab798a54e69e8b1	type1
1p31.1b	NA21106	h2	NA21106_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	2	4	NA21106_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/NA21106_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	134ed467688acd05fda9899ed0432bdba5fe455924936a199c10aeab718cf64f	>NA21106_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:NA21106#2#CM089583.1:75559799-75582586 genomic_strand:+	NA21106#2#CM089583.1:75565311-75571670	0	5512	11872	6360	176fd9982b130be4163674825fac94539d3269bd44d9c2c76ab798a54e69e8b1	type1
1p31.1b	NA21106	h2	NA21106_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	3	4	NA21106_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part3	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/NA21106_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	134ed467688acd05fda9899ed0432bdba5fe455924936a199c10aeab718cf64f	>NA21106_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:NA21106#2#CM089583.1:75559799-75582586 genomic_strand:+	NA21106#2#CM089583.1:75570716-75577075	0	10917	17277	6360	176fd9982b130be4163674825fac94539d3269bd44d9c2c76ab798a54e69e8b1	type1
1p31.1b	NA21106	h2	NA21106_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI	4	4	NA21106_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI_part4	historical_source/Documents/HML2_project_data/processed_loci/HML-2_1p31.1b/NA21106_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b.fa	134ed467688acd05fda9899ed0432bdba5fe455924936a199c10aeab718cf64f	>NA21106_hap2_hprc_r2_v1.0.1_HML-2_1p31.1b_MULTI assembly_coords:NA21106#2#CM089583.1:75559799-75582586 genomic_strand:+	NA21106#2#CM089583.1:75576121-75582480	0	16322	22682	6360	6075304438f3f1db08c84616bca24d8342874dfe4b5f789c553c937d13e66dfd	type1
