key	alignment	record	original_locus	locus	sample	haplotype	newly_admitted	candidate_source_count	ID_Full	Source_Identifier	source_binding_basis	copy_suffixed_record	physical_locus_changed_from_extraction	aligned_canonical_bases	aligned_sequence_sha256
p0334	4q35.2_hg38_carrier_kcon.aln.fa	HG00735_mat	4q35.2_hg38	4q35.2_hg38	HG00735	mat	0	1	HG00735_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG00735#2#CM087886.1:192996638-193004302	unique_original_catalog_slot	0	0	6208	7186e98e798c473d628a30bcd855b08a1c73f49d6c4ff087f8834d5af10e568b
p0335	4q35.2_hg38_carrier_kcon.aln.fa	HG00738_mat	4q35.2_hg38	4q35.2_hg38	HG00738	mat	0	1	HG00738_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG00738#2#CM086682.1:192296626-192304293	unique_original_catalog_slot	0	0	6207	34f717af7e48625aaa9f54512697cb46c88844cfb2582bc59c4beafa5a682e8b
p0336	4q35.2_hg38_carrier_kcon.aln.fa	HG01109_pat	4q35.2_hg38	4q35.2_hg38	HG01109	pat	0	1	HG01109_pat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01109#1#CM092086.1:190086704-190094372	unique_original_catalog_slot	0	0	6208	7186e98e798c473d628a30bcd855b08a1c73f49d6c4ff087f8834d5af10e568b
p0337	4q35.2_hg38_carrier_kcon.aln.fa	HG01167_hap1	4q35.2_hg38	4q35.2_hg38	HG01167	h1	0	1	HG01167_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01167#1#CM094526.1:191248858-191256525	unique_original_catalog_slot	0	0	6207	5ba361055d93b6b4467fc1bd532d99f90cab5511de35d7b9f4d645ab61dbd5a1
p0338	4q35.2_hg38_carrier_kcon.aln.fa	HG01167_hap2	4q35.2_hg38	4q35.2_hg38	HG01167	h2	0	1	HG01167_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01167#2#CM094541.1:192128433-192136100	unique_original_catalog_slot	0	0	6207	5ba361055d93b6b4467fc1bd532d99f90cab5511de35d7b9f4d645ab61dbd5a1
p0339	4q35.2_hg38_carrier_kcon.aln.fa	HG01175_pat	4q35.2_hg38	4q35.2_hg38	HG01175	pat	0	1	HG01175_pat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01175#1#CM087923.1:191233968-191241635	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0340	4q35.2_hg38_carrier_kcon.aln.fa	HG01258_mat	4q35.2_hg38	4q35.2_hg38	HG01258	mat	0	1	HG01258_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01258#2#CM088140.1:190434098-190441761	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0341	4q35.2_hg38_carrier_kcon.aln.fa	HG01258_pat	4q35.2_hg38	4q35.2_hg38	HG01258	pat	0	1	HG01258_pat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01258#1#CM088111.1:192018186-192025853	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0342	4q35.2_hg38_carrier_kcon.aln.fa	HG01261_pat	4q35.2_hg38	4q35.2_hg38	HG01261	pat	0	1	HG01261_pat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01261#1#CM085908.1:194091896-194099563	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0343	4q35.2_hg38_carrier_kcon.aln.fa	HG01346_mat	4q35.2_hg38	4q35.2_hg38	HG01346	mat	0	1	HG01346_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01346#2#CM086599.1:193583864-193591535	unique_original_catalog_slot	0	0	6207	149ec943565fa004f64776019845f75d73326f2c5bd2b5d1d4322d153ca8d504
p0344	4q35.2_hg38_carrier_kcon.aln.fa	HG01358_mat	4q35.2_hg38	4q35.2_hg38	HG01358	mat	0	1	HG01358_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01358#2#CM089066.1:191212417-191220084	unique_original_catalog_slot	0	0	6207	2b49d5fb7a8541717ff0782ac2e84e00814d2b6cdc933ac23666b4df87e08e25
p0345	4q35.2_hg38_carrier_kcon.aln.fa	HG01361_mat	4q35.2_hg38	4q35.2_hg38	HG01361	mat	0	1	HG01361_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01361#2#CM089038.1:191653979-191661509	unique_original_catalog_slot	0	0	6070	4466c6a536bb6e09ed93a6aa09b351549862b570ebf79949495a92b5bd32521d
p0346	4q35.2_hg38_carrier_kcon.aln.fa	HG01433_mat	4q35.2_hg38	4q35.2_hg38	HG01433	mat	0	1	HG01433_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01433#2#CM086509.1:191983331-191990999	unique_original_catalog_slot	0	0	6208	7186e98e798c473d628a30bcd855b08a1c73f49d6c4ff087f8834d5af10e568b
p0347	4q35.2_hg38_carrier_kcon.aln.fa	HG01530_hap1	4q35.2_hg38	4q35.2_hg38	HG01530	h1	0	1	HG01530_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01530#1#CM087534.1:192781519-192789190	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0348	4q35.2_hg38_carrier_kcon.aln.fa	HG01784_hap1	4q35.2_hg38	4q35.2_hg38	HG01784	h1	0	1	HG01784_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01784#1#CM087568.1:193858220-193865891	unique_original_catalog_slot	0	0	6207	149ec943565fa004f64776019845f75d73326f2c5bd2b5d1d4322d153ca8d504
p0349	4q35.2_hg38_carrier_kcon.aln.fa	HG01786_hap1	4q35.2_hg38	4q35.2_hg38	HG01786	h1	0	1	HG01786_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01786#1#CM089502.1:192069353-192077008	unique_original_catalog_slot	0	0	6207	db9a6c0663cec26c1aa6fa3c22c0fdcc4eb8cf62fa504c62f6d773fbade8d019
p0350	4q35.2_hg38_carrier_kcon.aln.fa	HG01928_pat	4q35.2_hg38	4q35.2_hg38	HG01928	pat	0	1	HG01928_pat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01928#1#CM088986.1:192834850-192842517	unique_original_catalog_slot	0	0	6207	5ba361055d93b6b4467fc1bd532d99f90cab5511de35d7b9f4d645ab61dbd5a1
p0351	4q35.2_hg38_carrier_kcon.aln.fa	HG01940_mat	4q35.2_hg38	4q35.2_hg38	HG01940	mat	0	1	HG01940_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01940#2#CM088661.1:192301063-192308734	unique_original_catalog_slot	0	0	6207	5ba361055d93b6b4467fc1bd532d99f90cab5511de35d7b9f4d645ab61dbd5a1
p0352	4q35.2_hg38_carrier_kcon.aln.fa	HG01940_pat	4q35.2_hg38	4q35.2_hg38	HG01940	pat	0	1	HG01940_pat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01940#1#CM088631.1:191756975-191764647	unique_original_catalog_slot	0	0	6209	99b94a96f0ae9279ca83b0dec1a4b4244a1293749f4aa13af3eaf5476fda6331
p0353	4q35.2_hg38_carrier_kcon.aln.fa	HG01952_mat	4q35.2_hg38	4q35.2_hg38	HG01952	mat	0	1	HG01952_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01952#2#CM087997.1:191647299-191654966	unique_original_catalog_slot	0	0	6207	5ba361055d93b6b4467fc1bd532d99f90cab5511de35d7b9f4d645ab61dbd5a1
p0354	4q35.2_hg38_carrier_kcon.aln.fa	HG01981_mat	4q35.2_hg38	4q35.2_hg38	HG01981	mat	0	1	HG01981_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01981#2#CM086335.1:192536290-192543958	unique_original_catalog_slot	0	0	6208	7186e98e798c473d628a30bcd855b08a1c73f49d6c4ff087f8834d5af10e568b
p0355	4q35.2_hg38_carrier_kcon.aln.fa	HG01981_pat	4q35.2_hg38	4q35.2_hg38	HG01981	pat	0	1	HG01981_pat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01981#1#CM086321.1:192958017-192965685	unique_original_catalog_slot	0	0	6208	7186e98e798c473d628a30bcd855b08a1c73f49d6c4ff087f8834d5af10e568b
p0356	4q35.2_hg38_carrier_kcon.aln.fa	HG01993_mat	4q35.2_hg38	4q35.2_hg38	HG01993	mat	0	1	HG01993_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01993#2#CM086535.1:192610803-192618470	unique_original_catalog_slot	0	0	6207	5ba361055d93b6b4467fc1bd532d99f90cab5511de35d7b9f4d645ab61dbd5a1
p0357	4q35.2_hg38_carrier_kcon.aln.fa	HG01993_pat	4q35.2_hg38	4q35.2_hg38	HG01993	pat	0	1	HG01993_pat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG01993#1#CM086494.1:192058411-192066078	unique_original_catalog_slot	0	0	6207	5ba361055d93b6b4467fc1bd532d99f90cab5511de35d7b9f4d645ab61dbd5a1
p0358	4q35.2_hg38_carrier_kcon.aln.fa	HG02004_mat	4q35.2_hg38	4q35.2_hg38	HG02004	mat	0	1	HG02004_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG02004#2#CM086311.1:192625944-192633611	unique_original_catalog_slot	0	0	6207	5ba361055d93b6b4467fc1bd532d99f90cab5511de35d7b9f4d645ab61dbd5a1
p0359	4q35.2_hg38_carrier_kcon.aln.fa	HG02015_pat	4q35.2_hg38	4q35.2_hg38	HG02015	pat	0	1	HG02015_pat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG02015#1#CM085891.1:190735212-190742879	unique_original_catalog_slot	0	0	6207	6dbccb3a7751feb62588a3418b01ea59456dd89a8d5db1c6fc537cfdac7952f3
p0360	4q35.2_hg38_carrier_kcon.aln.fa	HG02040_hap1	4q35.2_hg38	4q35.2_hg38	HG02040	h1	0	1	HG02040_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG02040#1#CM087374.1:191924582-191932253	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0361	4q35.2_hg38_carrier_kcon.aln.fa	HG02074_mat	4q35.2_hg38	4q35.2_hg38	HG02074	mat	0	1	HG02074_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG02074#2#CM088295.1:191050613-191058280	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0362	4q35.2_hg38_carrier_kcon.aln.fa	HG02074_pat	4q35.2_hg38	4q35.2_hg38	HG02074	pat	0	1	HG02074_pat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG02074#1#CM088269.1:192216193-192223860	unique_original_catalog_slot	0	0	6207	5f3ce1cf77e07758a6f2bc061190a0369b12bbd09c0601c92e10942213f1e180
p0363	4q35.2_hg38_carrier_kcon.aln.fa	HG02129_mat	4q35.2_hg38	4q35.2_hg38	HG02129	mat	0	1	HG02129_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG02129#2#CM085859.1:192054299-192061966	unique_original_catalog_slot	0	0	6207	37289e4f1fee92930ad264f60b337b1dba7000b44f77360d39fbe3ce211436b6
p0364	4q35.2_hg38_carrier_kcon.aln.fa	HG02132_pat	4q35.2_hg38	4q35.2_hg38	HG02132	pat	0	1	HG02132_pat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG02132#1#CM086895.1:193340999-193348666	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0365	4q35.2_hg38_carrier_kcon.aln.fa	HG02155_hap2	4q35.2_hg38	4q35.2_hg38	HG02155	h2	0	1	HG02155_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG02155#2#CM091922.1:192229131-192236798	unique_original_catalog_slot	0	0	6207	6dbccb3a7751feb62588a3418b01ea59456dd89a8d5db1c6fc537cfdac7952f3
p0366	4q35.2_hg38_carrier_kcon.aln.fa	HG02165_hap1	4q35.2_hg38	4q35.2_hg38	HG02165	h1	0	1	HG02165_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG02165#1#CM087442.1:191415017-191422684	unique_original_catalog_slot	0	0	6207	1eb69879636e31d7d340eb50038a47cd72beca954af3fbb0c877b0ee59906761
p0367	4q35.2_hg38_carrier_kcon.aln.fa	HG02165_hap2	4q35.2_hg38	4q35.2_hg38	HG02165	h2	0	1	HG02165_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG02165#2#CM087458.1:191389531-191397198	unique_original_catalog_slot	0	0	6207	37289e4f1fee92930ad264f60b337b1dba7000b44f77360d39fbe3ce211436b6
p0368	4q35.2_hg38_carrier_kcon.aln.fa	HG02178_hap1	4q35.2_hg38	4q35.2_hg38	HG02178	h1	0	1	HG02178_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG02178#1#CM089923.1:194167388-194175055	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0369	4q35.2_hg38_carrier_kcon.aln.fa	HG02178_hap2	4q35.2_hg38	4q35.2_hg38	HG02178	h2	0	1	HG02178_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG02178#2#CM089936.1:191959323-191966990	unique_original_catalog_slot	0	0	6207	d86466586ca1147ef8317c851d2d52b73126662144b8f3b066724c2dbf920c40
p0370	4q35.2_hg38_carrier_kcon.aln.fa	HG02280_mat	4q35.2_hg38	4q35.2_hg38	HG02280	mat	0	1	HG02280_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG02280#2#CM086280.1:191899455-191907123	unique_original_catalog_slot	0	0	6208	e9c39084ca8a7e3d676f0e7e4a5d0479d54e9b7dee7758b79b2881736127f890
p0371	4q35.2_hg38_carrier_kcon.aln.fa	HG02391_hap2	4q35.2_hg38	4q35.2_hg38	HG02391	h2	0	1	HG02391_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG02391#2#CM087611.1:191601621-191609288	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0372	4q35.2_hg38_carrier_kcon.aln.fa	HG02392_hap1	4q35.2_hg38	4q35.2_hg38	HG02392	h1	0	1	HG02392_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG02392#1#CM099880.1:192317473-192325140	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0373	4q35.2_hg38_carrier_kcon.aln.fa	HG02523_mat	4q35.2_hg38	4q35.2_hg38	HG02523	mat	0	1	HG02523_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG02523#2#CM086936.1:192559422-192567089	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0374	4q35.2_hg38_carrier_kcon.aln.fa	HG02602_pat	4q35.2_hg38	4q35.2_hg38	HG02602	pat	0	1	HG02602_pat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG02602#1#CM099685.1:193036166-193043833	unique_original_catalog_slot	0	0	6207	628a1632c413feb397501934e0dc29f83c86c25984b7290e8352ec365240eccc
p0375	4q35.2_hg38_carrier_kcon.aln.fa	HG02630_mat	4q35.2_hg38	4q35.2_hg38	HG02630	mat	0	1	HG02630_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG02630#2#CM091738.1:191031902-191039569	unique_original_catalog_slot	0	0	6208	84cb8800fc3c93540f8023666474abbe7ba7050cf6b7a9fd79dcf4136f99a99c
p0376	4q35.2_hg38_carrier_kcon.aln.fa	HG02735_pat#c1	4q35.2_hg38	4q35.2_hg38	HG02735	pat	1	1	HG02735_pat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38_alt1	HG02735#1#CM089329.1:191398042-191405713	unique_full_query_zero_mismatch_source_alignment	1	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0377	4q35.2_hg38_carrier_kcon.aln.fa	HG02738_mat	4q35.2_hg38	4q35.2_hg38	HG02738	mat	0	1	HG02738_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG02738#2#CM099931.1:192589359-192597026	unique_original_catalog_slot	0	0	6207	505c27bd308e79017ebd7f34795ea19dacac6d0f643f66ebd1f12c60f0fe359c
p0378	4q35.2_hg38_carrier_kcon.aln.fa	HG02886_mat	4q35.2_hg38	4q35.2_hg38	HG02886	mat	0	1	HG02886_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG02886#2#CM088125.1:191268718-191276385	unique_original_catalog_slot	0	0	6207	149ec943565fa004f64776019845f75d73326f2c5bd2b5d1d4322d153ca8d504
p0379	4q35.2_hg38_carrier_kcon.aln.fa	HG03017_mat	4q35.2_hg38	4q35.2_hg38	HG03017	mat	0	1	HG03017_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG03017#2#CM088926.1:192810132-192817799	unique_original_catalog_slot	0	0	6207	5ba361055d93b6b4467fc1bd532d99f90cab5511de35d7b9f4d645ab61dbd5a1
p0380	4q35.2_hg38_carrier_kcon.aln.fa	HG03017_pat	4q35.2_hg38	4q35.2_hg38	HG03017	pat	0	1	HG03017_pat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG03017#1#CM088910.1:193111577-193119245	unique_original_catalog_slot	0	0	6208	7186e98e798c473d628a30bcd855b08a1c73f49d6c4ff087f8834d5af10e568b
p0381	4q35.2_hg38_carrier_kcon.aln.fa	HG03239_pat	4q35.2_hg38	4q35.2_hg38	HG03239	pat	0	1	HG03239_pat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG03239#1#CM088746.1:191392387-191400058	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0382	4q35.2_hg38_carrier_kcon.aln.fa	HG03516_pat	4q35.2_hg38	4q35.2_hg38	HG03516	pat	0	1	HG03516_pat_hprc_r2_v1.1.0_HML-2_4q35.2_hg38	HG03516#1#CM089204.1:192965448-192973107	unique_original_catalog_slot	0	0	6207	149ec943565fa004f64776019845f75d73326f2c5bd2b5d1d4322d153ca8d504
p0383	4q35.2_hg38_carrier_kcon.aln.fa	HG03540_pat	4q35.2_hg38	4q35.2_hg38	HG03540	pat	0	1	HG03540_pat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG03540#1#CM088048.1:191522646-191530309	unique_original_catalog_slot	0	0	6208	84cb8800fc3c93540f8023666474abbe7ba7050cf6b7a9fd79dcf4136f99a99c
p0384	4q35.2_hg38_carrier_kcon.aln.fa	HG03579_mat	4q35.2_hg38	4q35.2_hg38	HG03579	mat	0	1	HG03579_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG03579#2#CM089286.1:191617674-191625342	unique_original_catalog_slot	0	0	6208	7186e98e798c473d628a30bcd855b08a1c73f49d6c4ff087f8834d5af10e568b
p0385	4q35.2_hg38_carrier_kcon.aln.fa	HG03654_mat	4q35.2_hg38	4q35.2_hg38	HG03654	mat	0	1	HG03654_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG03654#2#CM086855.1:192183733-192191400	unique_original_catalog_slot	0	0	6207	16bc3edc5f041ab0c8776ac46a9690c67e5eec3ce403a5e864b0f303c6bdfa61
p0386	4q35.2_hg38_carrier_kcon.aln.fa	HG03742_hap1	4q35.2_hg38	4q35.2_hg38	HG03742	h1	0	1	HG03742_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG03742#1#CM087626.1:192286329-192293993	unique_original_catalog_slot	0	0	6208	86e838db61c0f451cebdd99366b26d6fe3b48119fe0db2f056fa78bb5c76fec9
p0387	4q35.2_hg38_carrier_kcon.aln.fa	HG03831_mat	4q35.2_hg38	4q35.2_hg38	HG03831	mat	0	1	HG03831_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG03831#2#CM086546.1:191777550-191785214	unique_original_catalog_slot	0	0	6208	86e838db61c0f451cebdd99366b26d6fe3b48119fe0db2f056fa78bb5c76fec9
p0388	4q35.2_hg38_carrier_kcon.aln.fa	HG03831_pat	4q35.2_hg38	4q35.2_hg38	HG03831	pat	0	1	HG03831_pat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG03831#1#CM086525.1:192182524-192190192	unique_original_catalog_slot	0	0	6208	7186e98e798c473d628a30bcd855b08a1c73f49d6c4ff087f8834d5af10e568b
p0389	4q35.2_hg38_carrier_kcon.aln.fa	HG03874_hap1	4q35.2_hg38	4q35.2_hg38	HG03874	h1	0	1	HG03874_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG03874#1#CM089430.1:191313132-191320795	unique_original_catalog_slot	0	0	6207	cd31ac136f0396dae35c3c3eed86fb60f496f71c3aca392482c2e4c670f48b6c
p0390	4q35.2_hg38_carrier_kcon.aln.fa	HG03874_hap2	4q35.2_hg38	4q35.2_hg38	HG03874	h2	0	1	HG03874_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG03874#2#CM089473.1:192499965-192507636	unique_original_catalog_slot	0	0	6207	16bc3edc5f041ab0c8776ac46a9690c67e5eec3ce403a5e864b0f303c6bdfa61
p0391	4q35.2_hg38_carrier_kcon.aln.fa	HG03927_mat	4q35.2_hg38	4q35.2_hg38	HG03927	mat	0	1	HG03927_mat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG03927#2#CM086657.1:191160084-191167752	unique_original_catalog_slot	0	0	6208	1a52ecc64c6f6a9b9061f216982ffe3c2914f234eb3dfd6d67775317dab5e20d
p0392	4q35.2_hg38_carrier_kcon.aln.fa	HG03927_pat	4q35.2_hg38	4q35.2_hg38	HG03927	pat	0	1	HG03927_pat_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	HG03927#1#CM086635.1:193122104-193129771	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0393	4q35.2_hg38_carrier_kcon.aln.fa	NA18505_hap2	4q35.2_hg38	4q35.2_hg38	NA18505	h2	0	1	NA18505_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA18505#2#CM089869.1:191900964-191908627	unique_original_catalog_slot	0	0	6208	84cb8800fc3c93540f8023666474abbe7ba7050cf6b7a9fd79dcf4136f99a99c
p0394	4q35.2_hg38_carrier_kcon.aln.fa	NA18508_hap1	4q35.2_hg38	4q35.2_hg38	NA18508	h1	0	1	NA18508_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA18508#1#CM089648.1:192205613-192213280	unique_original_catalog_slot	0	0	6207	3032019ae331c3ba954a80c2d4d4e5c7170df1e9c884f36f11c8dd412611b54c
p0395	4q35.2_hg38_carrier_kcon.aln.fa	NA18565_hap1	4q35.2_hg38	4q35.2_hg38	NA18565	h1	0	1	NA18565_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA18565#1#CM094318.1:195199820-195207487	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0396	4q35.2_hg38_carrier_kcon.aln.fa	NA18565_hap2	4q35.2_hg38	4q35.2_hg38	NA18565	h2	0	1	NA18565_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA18565#2#CM094340.1:192689487-192697154	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0397	4q35.2_hg38_carrier_kcon.aln.fa	NA18570_hap1	4q35.2_hg38	4q35.2_hg38	NA18570	h1	0	1	NA18570_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA18570#1#CM087657.1:193661046-193668713	unique_original_catalog_slot	0	0	6207	7dd2e2e644fdffe3fd23a144b983ee0e6d6039850e70ae8246a36612eceb20ac
p0398	4q35.2_hg38_carrier_kcon.aln.fa	NA18608_hap2	4q35.2_hg38	4q35.2_hg38	NA18608	h2	0	1	NA18608_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA18608#2#CM089851.1:192806608-192814275	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0399	4q35.2_hg38_carrier_kcon.aln.fa	NA18940_hap1	4q35.2_hg38	4q35.2_hg38	NA18940	h1	0	1	NA18940_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA18940#1#CM101708.1:134531540-134539208	unique_original_catalog_slot	0	0	6208	df25c3ea8a20800cc78ed18dec801a035034116b1b58f2a63e9aad48f96811cc
p0400	4q35.2_hg38_carrier_kcon.aln.fa	NA18940_hap2	4q35.2_hg38	4q35.2_hg38	NA18940	h2	0	1	NA18940_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA18940#2#CM101722.1:135242135-135249803	unique_original_catalog_slot	0	0	6208	df25c3ea8a20800cc78ed18dec801a035034116b1b58f2a63e9aad48f96811cc
p0401	4q35.2_hg38_carrier_kcon.aln.fa	NA18943_hap2	4q35.2_hg38	4q35.2_hg38	NA18943	h2	0	1	NA18943_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA18943#2#CM101687.1:192979499-192987166	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0402	4q35.2_hg38_carrier_kcon.aln.fa	NA18960_hap2	4q35.2_hg38	4q35.2_hg38	NA18960	h2	0	1	NA18960_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA18960#2#CM101557.1:193294235-193301906	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0403	4q35.2_hg38_carrier_kcon.aln.fa	NA18967_hap1	4q35.2_hg38	4q35.2_hg38	NA18967	h1	0	1	NA18967_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA18967#1#CM101496.1:192768314-192775981	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0404	4q35.2_hg38_carrier_kcon.aln.fa	NA18971_hap1	4q35.2_hg38	4q35.2_hg38	NA18971	h1	0	1	NA18971_hap1_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA18971#1#CM087293.1:191526851-191534526	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
p0405	4q35.2_hg38_carrier_kcon.aln.fa	NA18971_hap2	4q35.2_hg38	4q35.2_hg38	NA18971	h2	0	1	NA18971_hap2_hprc_r2_v1.0.1_HML-2_4q35.2_hg38	NA18971#2#CM087280.1:191288919-191296594	unique_original_catalog_slot	0	0	6207	78a779374b497d1ae90238e3bdf0ca5c52b8c9a0a51fc103b91a52ac7d11dc88
