region	key	locus	sample	best_distance	nearest_loci
whole	p0228	22p13	NA18982	0.0003006614552014432	15p13a|21p13|4p16.3a
whole	p0229	22p13	NA19036	0.0013529765484064944	15p13a|21p13
whole	p0230	22p13	NA19043	0.0010523150932050512	21p13
whole	p0231	22p13	NA19159	0.0	15p13a|21p13|4p16.3a
whole	p0232	22p13	NA19391	0.0	21p13
whole	p0233	22p13	NA19682	0.0004512635379061372	15p13a|21p13|4p16.3a
whole	p0234	22p13	NA19776	0.0	15p13a|21p13|4p16.3a
whole	p0235	22p13	NA20129	0.00015078407720144752	21p13
whole	p0236	22p13	NA20503	0.0	15p13a|21p13
whole	p0237	22p13	NA20762	0.0001503307276007216	15p13a|4p16.3a
whole	p0238	22p13	NA20762	0.0	21p13|4p16.3a
whole	p0239	22p13	NA20799	0.0004509921828021648	15p13a|21p13
whole	p0240	22p13	NA20827	0.0001503307276007216	21p13
whole	p0241	22p13	NA20827	0.0	15p13a|21p13|4p16.3a
whole	p0242	22p13	NA20850	0.0001503307276007216	15p13a|21p13|4p16.3a
whole	p0243	22p13	NA21093	0.0003006614552014432	15p13a|21p13|4p16.3a
whole	p0244	22p13	NA21102	0.0006013229104028864	21p13
whole	p0245	4p16.3a	HG00133	0.000751653638003608	4q35.2_hg38
whole	p0246	4p16.3a	HG00146	0.0009019843656043296	4q35.2_hg38
whole	p0247	4p16.3a	HG00423	0.0010523150932050512	4q35.2_hg38
whole	p0248	4p16.3a	HG00558	0.000751653638003608	4q35.2_hg38
whole	p0249	4p16.3a	HG00673	0.000751653638003608	4q35.2_hg38
whole	p0251	4p16.3a	HG00738	0.0	22p13
whole	p0253	4p16.3a	HG01071	0.002254960914010824	4q35.2_hg38
whole	p0254	4p16.3a	HG01106	0.0	15p13a|22p13
whole	p0255	4p16.3a	HG01243	0.0010523150932050512	21p13
whole	p0260	4p16.3a	HG02015	0.0012026458208057728	4q35.2_hg38
whole	p0261	4p16.3a	HG02040	0.000751653638003608	4q35.2_hg38
whole	p0264	4p16.3a	HG02083	0.000751653638003608	4q35.2_hg38
whole	p0266	4p16.3a	HG02165	0.000751653638003608	4q35.2_hg38
whole	p0267	4p16.3a	HG02257	0.0013533834586466164	21p13
whole	p0268	4p16.3a	HG02257	0.0012031884493908858	15p13a
whole	p0269	4p16.3a	HG02258	0.0013529765484064944	21p13
whole	p0271	4p16.3a	HG02451	0.0	15p13a|21p13|22p13
whole	p0272	4p16.3a	HG02486	0.0	22p13
whole	p0274	4p16.3a	HG02514	0.0	15p13a|21p13|22p13
whole	p0275	4p16.3a	HG02615	0.0016793893129770992	4q35.2_hg38
whole	p0276	4p16.3a	HG02622	0.0027501909854851033	21p13|4q35.2_hg38
whole	p0277	4p16.3a	HG02738	0.002254960914010824	4q35.2_hg38
whole	p0279	4p16.3a	HG02886	0.000751653638003608	4q35.2_hg38
whole	p0284	4p16.3a	HG03041	0.0013529765484064944	21p13
whole	p0285	4p16.3a	HG03098	0.0012031884493908858	15p13a
whole	p0287	4p16.3a	HG03470	0.0018039687312086591	21p13
whole	p0288	4p16.3a	HG03471	0.0018039687312086591	21p13
whole	p0291	4p16.3a	HG03583	0.0003006614552014432	21p13|22p13
whole	p0293	4p16.3a	HG03669	0.0009019843656043296	4q35.2_hg38
whole	p0295	4p16.3a	HG03804	0.000751653638003608	4q35.2_hg38
whole	p0296	4p16.3a	HG03927	0.002254960914010824	4q35.2_hg38
whole	p0298	4p16.3a	HG04160	0.0012026458208057728	4q35.2_hg38
whole	p0300	4p16.3a	NA18522	0.0018039687312086591	21p13
whole	p0302	4p16.3a	NA18570	0.000751653638003608	4q35.2_hg38
whole	p0303	4p16.3a	NA19159	0.0010524733122838671	22p13
whole	p0306	4p16.3a	NA19338	0.0010523150932050512	4q35.2_hg38
whole	p0307	4p16.3a	NA19391	0.0001503307276007216	15p13a|21p13|22p13
whole	p0308	4p16.3a	NA19909	0.0012031884493908858	15p13a
whole	p0310	4p16.3a	NA20799	0.0009019843656043296	4q35.2_hg38
whole	p0311	4p16.3a	NA20805	0.0	21p13|22p13
whole	p0313	4p16.3a	NA20850	0.001503307276007216	4q35.2_hg38
whole	p0314	4q35.2_hg38	HG00099	0.0021046301864101023	4p16.3a
whole	p0315	4q35.2_hg38	HG00128	0.001503307276007216	4p16.3a
whole	p0316	4q35.2_hg38	HG00133	0.0019542994588093807	4p16.3a
whole	p0317	4q35.2_hg38	HG00140	0.0019542994588093807	4p16.3a
whole	p0318	4q35.2_hg38	HG00140	0.0016536380036079375	4p16.3a
whole	p0319	4q35.2_hg38	HG00146	0.0016536380036079375	4p16.3a
whole	p0320	4q35.2_hg38	HG00272	0.0018039687312086591	4p16.3a
whole	p0321	4q35.2_hg38	HG00272	0.0019542994588093807	4p16.3a
whole	p0322	4q35.2_hg38	HG00320	0.000751653638003608	4p16.3a
whole	p0323	4q35.2_hg38	HG00408	0.0021046301864101023	4p16.3a
whole	p0324	4q35.2_hg38	HG00423	0.0018039687312086591	4p16.3a
whole	p0325	4q35.2_hg38	HG00423	0.0018039687312086591	4p16.3a
whole	p0326	4q35.2_hg38	HG00609	0.0021046301864101023	4p16.3a
whole	p0327	4q35.2_hg38	HG00609	0.0019542994588093807	4p16.3a
whole	p0328	4q35.2_hg38	HG00621	0.0021046301864101023	4p16.3a
whole	p0329	4q35.2_hg38	HG00642	0.0022900763358778627	4p16.3a
whole	p0330	4q35.2_hg38	HG00673	0.0018039687312086591	4p16.3a
whole	p0331	4q35.2_hg38	HG00673	0.0019542994588093807	4p16.3a
whole	p0332	4q35.2_hg38	HG00706	0.0019542994588093807	4p16.3a
whole	p0333	4q35.2_hg38	HG00706	0.0019542994588093807	4p16.3a
whole	p0334	4q35.2_hg38	HG00735	0.001503307276007216	4p16.3a
whole	p0335	4q35.2_hg38	HG00738	0.0024052916416115455	4p16.3a
whole	p0336	4q35.2_hg38	HG01109	0.001503307276007216	4p16.3a
whole	p0337	4q35.2_hg38	HG01167	0.0022900763358778627	4p16.3a
whole	p0338	4q35.2_hg38	HG01167	0.0022900763358778627	4p16.3a
whole	p0339	4q35.2_hg38	HG01175	0.0019542994588093807	4p16.3a
whole	p0340	4q35.2_hg38	HG01258	0.0019542994588093807	4p16.3a
whole	p0341	4q35.2_hg38	HG01258	0.0024052916416115455	4p16.3a
whole	p0342	4q35.2_hg38	HG01261	0.0019542994588093807	4p16.3a
whole	p0343	4q35.2_hg38	HG01346	0.0018039687312086591	4p16.3a
whole	p0344	4q35.2_hg38	HG01358	0.0021046301864101023	4p16.3a
whole	p0345	4q35.2_hg38	HG01361	0.001995395241749808	4p16.3a
whole	p0346	4q35.2_hg38	HG01433	0.001503307276007216	4p16.3a
whole	p0347	4q35.2_hg38	HG01530	0.0019542994588093807	4p16.3a
whole	p0348	4q35.2_hg38	HG01784	0.0018039687312086591	4p16.3a
whole	p0349	4q35.2_hg38	HG01786	0.00210589651022864	4p16.3a
whole	p0350	4q35.2_hg38	HG01928	0.0022900763358778627	4p16.3a
whole	p0351	4q35.2_hg38	HG01940	0.0022900763358778627	4p16.3a
whole	p0352	4q35.2_hg38	HG01940	0.0016536380036079375	4p16.3a
whole	p0353	4q35.2_hg38	HG01952	0.0022900763358778627	4p16.3a
whole	p0354	4q35.2_hg38	HG01981	0.001503307276007216	4p16.3a
whole	p0355	4q35.2_hg38	HG01981	0.001503307276007216	4p16.3a
whole	p0356	4q35.2_hg38	HG01993	0.0022900763358778627	4p16.3a
whole	p0357	4q35.2_hg38	HG01993	0.0022900763358778627	4p16.3a
whole	p0358	4q35.2_hg38	HG02004	0.0022900763358778627	4p16.3a
whole	p0359	4q35.2_hg38	HG02015	0.0021046301864101023	4p16.3a
whole	p0360	4q35.2_hg38	HG02040	0.0019542994588093807	4p16.3a
whole	p0361	4q35.2_hg38	HG02074	0.0019542994588093807	4p16.3a
whole	p0362	4q35.2_hg38	HG02074	0.002254960914010824	4p16.3a
whole	p0363	4q35.2_hg38	HG02129	0.0021046301864101023	4p16.3a
whole	p0364	4q35.2_hg38	HG02132	0.0019542994588093807	4p16.3a
whole	p0365	4q35.2_hg38	HG02155	0.0021046301864101023	4p16.3a
whole	p0366	4q35.2_hg38	HG02165	0.0021046301864101023	4p16.3a
whole	p0367	4q35.2_hg38	HG02165	0.0021046301864101023	4p16.3a
whole	p0368	4q35.2_hg38	HG02178	0.0019542994588093807	4p16.3a
whole	p0369	4q35.2_hg38	HG02178	0.0021046301864101023	4p16.3a
whole	p0370	4q35.2_hg38	HG02280	0.0016536380036079375	4p16.3a
whole	p0371	4q35.2_hg38	HG02391	0.0019542994588093807	4p16.3a
whole	p0372	4q35.2_hg38	HG02392	0.0019542994588093807	4p16.3a
whole	p0373	4q35.2_hg38	HG02523	0.0019542994588093807	4p16.3a
whole	p0374	4q35.2_hg38	HG02602	0.0021046301864101023	4p16.3a
whole	p0375	4q35.2_hg38	HG02630	0.0019542994588093807	4p16.3a
whole	p0376	4q35.2_hg38	HG02735	0.0019542994588093807	4p16.3a
whole	p0377	4q35.2_hg38	HG02738	0.0021046301864101023	4p16.3a
whole	p0378	4q35.2_hg38	HG02886	0.0018039687312086591	4p16.3a
whole	p0379	4q35.2_hg38	HG03017	0.0022900763358778627	4p16.3a
whole	p0380	4q35.2_hg38	HG03017	0.001503307276007216	4p16.3a
whole	p0381	4q35.2_hg38	HG03239	0.0019542994588093807	4p16.3a
whole	p0382	4q35.2_hg38	HG03516	0.0019542994588093807	4p16.3a
whole	p0383	4q35.2_hg38	HG03540	0.0019542994588093807	4p16.3a
whole	p0384	4q35.2_hg38	HG03579	0.001503307276007216	4p16.3a
whole	p0385	4q35.2_hg38	HG03654	0.0021046301864101023	4p16.3a
whole	p0386	4q35.2_hg38	HG03742	0.0018039687312086591	4p16.3a
whole	p0387	4q35.2_hg38	HG03831	0.0018039687312086591	4p16.3a
whole	p0388	4q35.2_hg38	HG03831	0.001503307276007216	4p16.3a
whole	p0389	4q35.2_hg38	HG03874	0.0021046301864101023	4p16.3a
whole	p0390	4q35.2_hg38	HG03874	0.0021046301864101023	4p16.3a
whole	p0391	4q35.2_hg38	HG03927	0.0018039687312086591	4p16.3a
whole	p0392	4q35.2_hg38	HG03927	0.0019542994588093807	4p16.3a
whole	p0393	4q35.2_hg38	NA18505	0.0019542994588093807	4p16.3a
whole	p0394	4q35.2_hg38	NA18508	0.0021046301864101023	4p16.3a
whole	p0395	4q35.2_hg38	NA18565	0.0019542994588093807	4p16.3a
whole	p0396	4q35.2_hg38	NA18565	0.0019542994588093807	4p16.3a
whole	p0397	4q35.2_hg38	NA18570	0.0021046301864101023	4p16.3a
whole	p0398	4q35.2_hg38	NA18608	0.0019542994588093807	4p16.3a
whole	p0399	4q35.2_hg38	NA18940	0.0016536380036079375	4p16.3a
whole	p0400	4q35.2_hg38	NA18940	0.0016536380036079375	4p16.3a
whole	p0401	4q35.2_hg38	NA18943	0.0019542994588093807	4p16.3a
whole	p0402	4q35.2_hg38	NA18960	0.0021046301864101023	4p16.3a
whole	p0403	4q35.2_hg38	NA18967	0.0019542994588093807	4p16.3a
whole	p0404	4q35.2_hg38	NA18971	0.0019542994588093807	4p16.3a
whole	p0405	4q35.2_hg38	NA18971	0.0019542994588093807	4p16.3a
whole	p0406	4q35.2_hg38	NA18974	0.0019542994588093807	4p16.3a
whole	p0407	4q35.2_hg38	NA18974	0.0018039687312086591	4p16.3a
whole	p0408	4q35.2_hg38	NA18982	0.0019542994588093807	4p16.3a
whole	p0409	4q35.2_hg38	NA18983	0.0021046301864101023	4p16.3a
whole	p0410	4q35.2_hg38	NA18983	0.0021046301864101023	4p16.3a
whole	p0411	4q35.2_hg38	NA19087	0.0019542994588093807	4p16.3a
whole	p0412	4q35.2_hg38	NA19087	0.0019542994588093807	4p16.3a
whole	p0413	4q35.2_hg38	NA19159	0.0024052916416115455	4p16.3a
whole	p0414	4q35.2_hg38	NA19776	0.0019542994588093807	4p16.3a
whole	p0415	4q35.2_hg38	NA19776	0.0019542994588093807	4p16.3a
whole	p0416	4q35.2_hg38	NA20503	0.004890722909980131	4p16.3a
whole	p0417	4q35.2_hg38	NA20752	0.0019542994588093807	4p16.3a
whole	p0418	4q35.2_hg38	NA20752	0.0019542994588093807	4p16.3a
whole	p0419	4q35.2_hg38	NA20805	0.0019542994588093807	4p16.3a
whole	p0420	4q35.2_hg38	NA20806	0.0019542994588093807	4p16.3a
whole	p0421	4q35.2_hg38	NA20827	0.0019554753309265946	4p16.3a
whole	p0422	4q35.2_hg38	NA20850	0.0018039687312086591	4p16.3a
whole	p0423	4q35.2_hg38	NA20850	0.002254960914010824	4p16.3a
whole	p0424	4q35.2_hg38	NA21102	0.0016536380036079375	4p16.3a
whole	p0425	4q35.2_hg38	NA21110	0.0019542994588093807	4p16.3a
whole	p0426	4q35.2_hg38	NA21110	0.0021046301864101023	4p16.3a
whole	p0427	4q35.2_hg38	NA21144	0.0021046301864101023	4p16.3a
whole	p0428	15p13a	NA20355	0.0012031884493908858	21p13|4p16.3a
whole	p0429	22p13	HG00514	0.0001503307276007216	15p13a|21p13
whole	p0430	4q35.2_hg38	HG00171	0.001503307276007216	4p16.3a
whole	p0431	4q35.2_hg38	HG00268	0.0019554753309265946	4p16.3a
whole	p0432	4q35.2_hg38	HG00268	0.0019554753309265946	4p16.3a
whole	p0433	4q35.2_hg38	HG00512	0.0025602409638554218	4p16.3a
whole	p0434	4q35.2_hg38	HG00731	0.0018039687312086591	4p16.3a
whole	p0435	4q35.2_hg38	HG01114	0.002860153545085052	4p16.3a
whole	p0436	4q35.2_hg38	HG01457	0.0018039687312086591	4p16.3a
whole	p0437	4q35.2_hg38	HG01505	0.0016536380036079375	4p16.3a
whole	p0438	4q35.2_hg38	HG01596	0.0019542994588093807	4p16.3a
whole	p0439	4q35.2_hg38	HG02492	0.0021046301864101023	4p16.3a
whole	p0440	4q35.2_hg38	HG02554	0.001503307276007216	4p16.3a
whole	p0441	4q35.2_hg38	HG02554	0.001503307276007216	4p16.3a
whole	p0442	4q35.2_hg38	HG03009	0.0019542994588093807	4p16.3a
whole	p0443	4q35.2_hg38	HG03065	0.0019542994588093807	4p16.3a
whole	p0444	4q35.2_hg38	HG03456	0.0021046301864101023	4p16.3a
whole	p0445	4q35.2_hg38	HG03732	0.0019542994588093807	4p16.3a
whole	p0446	4q35.2_hg38	HG03807	0.002254960914010824	4p16.3a
whole	p0447	4q35.2_hg38	NA12329	0.0019542994588093807	4p16.3a
whole	p0448	4q35.2_hg38	NA18939	0.0019542994588093807	4p16.3a
whole	p0449	4q35.2_hg38	NA19239	0.0019542994588093807	4p16.3a
whole	p0450	4q35.2_hg38	NA19650	0.0022900763358778627	4p16.3a
whole	p0451	4q35.2_hg38	NA20509	0.0018039687312086591	4p16.3a
whole	p0452	4q35.2_hg38	NA20509	0.0018039687312086591	4p16.3a
whole	p0453	4q35.2_hg38	NA24385	0.002254960914010824	4p16.3a
